ID	CTLi_RNAseq_rep1	CTLi_RNAseq_rep2	CTLi_RNAseq_rep3	SPT6i_RNAseq_rep1	SPT6i_RNAseq_rep2	SPT6i_RNAseq_rep3
EFR3B	-0.270484	0.572655	-0.385462	-4.79304	-4.11686	-4.98443
EFTUD2	3.2486	3.58857	3.36578	4.45675	4.45176	4.47194
EGF	-2.08894	-1.548	-1.53486	-3.58682	-3.22776	-3.56997
EGLN3	3.17518	3.13178	2.71422	-0.0898175	-0.0625541	-0.284966
EGR2	1.56731	1.67615	0.879142	-2.84152	-3.06932	-2.85938
EGR3	4.7728	4.29337	3.67335	2.11904	2.48966	2.2775
EHD2	4.97289	4.3183	5.10828	0.619345	1.54467	1.44466
EHMT1	1.99355	2.06531	2.07866	3.25654	3.21297	3.48908
EID3	0.858693	1.31002	0.146913	-1.81698	-1.42621	-1.94126
EIF1AD	3.20074	3.25669	3.03373	4.6271	4.61409	4.37047
EIF1AY	3.30058	3.57958	3.40761	4.70388	4.49723	4.27912
EIF2AK1	3.9841	4.15256	4.09532	5.64609	5.57252	5.53657
EIF2AK2	1.71445	1.89982	2.01213	3.81569	3.56576	3.38224
EIF2AK3	2.32057	2.36009	2.32732	4.27546	4.16276	4.24229
EIF2AK3-DT	-2.2963	-2.59391	-2.97136	1.28284	0.923707	0.889515
EIF2AK4	2.73418	2.9992	2.8853	1.67305	1.96465	1.76265
EIF2B5	3.55581	3.79116	3.78125	4.72882	4.83113	4.66814
EIF2S3	5.15078	5.37474	5.15401	4.11507	4.15904	4.23045
EIF3C	5.02326	5.03535	4.9837	3.64715	3.78732	3.66395
EIF3CL	4.05026	4.15632	3.93871	2.41135	2.73826	2.76013
EIF4A3	5.0053	5.02444	4.97353	6.91295	7.00652	6.73389
EIF4E3	-1.71674	-1.34676	-1.53474	0.434761	0.356445	0.210897
ELAC1	-0.279555	0.185884	-0.424528	1.53403	1.39037	1.32391
ELAVL1	2.66421	2.68247	2.68677	3.65272	3.66286	3.74683
ELF1	4.04385	4.47763	4.08622	5.43974	5.21577	5.35513
ELF2	2.03339	2.33556	1.98012	3.25558	3.06314	3.16176
ELF3-AS1	1.65069	1.02319	1.71997	4.71624	4.66655	4.2559
ELF4	2.83816	2.71353	2.87366	4.26644	4.16165	4.21951
ELF5	3.57879	3.46902	3.74802	-0.732378	-1.43042	-0.498012
ELK3	4.27207	3.71502	4.02868	5.41669	5.23188	5.35844
ELL3	0.899253	0.7696	0.680665	-0.424023	-0.420491	-0.390402
ELMOD2	1.96973	2.50477	2.12671	3.57119	3.33502	3.46214
ELMOD3	1.48171	1.6217	1.6454	2.94826	2.98171	3.04388
ELMSAN1	2.53978	2.41517	2.15245	1.10657	1.21207	1.49611
ELOA	3.72995	3.85819	3.76876	4.94667	4.83934	4.87695
ELOB	6.38677	6.26384	6.23961	7.39477	7.54418	7.15597
ELOF1	4.074	4.14755	4.3127	5.54693	5.74835	5.34618
ELOVL1	7.62106	7.36465	7.27607	4.53239	5.05631	4.59003
ELOVL3	0.00521609	1.3491	0.734307	-4.91838	-3.03576	-3.01024
ELOVL4	6.83883	6.7214	6.29243	4.28032	4.36864	5.00936
ELOVL7	5.08051	5.37971	4.6222	1.30837	1.6269	1.80424
ELP2	1.90768	2.2973	1.84126	3.42253	3.35272	3.27415
ELP3	2.31468	2.60071	2.16596	3.51063	3.41409	3.35591
ELP4	-0.154731	0.343672	-0.0507915	1.56756	1.58125	1.48675
EMB	3.81506	3.93458	3.44146	1.26815	1.59792	1.35794
EMBP1	-1.68983	-1.24752	-1.5735	-3.04583	-3.79722	-3.38929
EMC1-AS1	-1.00723	-1.19578	-1.59155	1.57505	1.50001	1.54072
EMC10	2.04477	1.94245	2.20817	3.5565	4.04476	3.63329
EMC3	4.18944	3.92519	3.83855	5.15159	5.20682	4.92788
EMC4	6.31091	6.02893	6.13839	7.9689	8.01284	7.56133
EMC7	4.79799	4.89336	4.5726	7.44395	7.30311	6.85354
EMC8	2.40568	2.57544	2.46553	3.86541	4.00914	3.60607
EML1	3.7536	3.78405	3.80504	0.445542	0.580311	0.967985
EML2	3.54081	3.57974	3.50226	2.3259	2.44524	1.85437
EML3	2.65937	2.86576	3.14181	1.14154	1.27481	1.48127
EMP2	4.37348	4.61677	4.62208	3.29615	3.38429	3.51708
EMSY	0.812683	1.2014	0.815288	2.5083	2.31949	2.68138
ENAH	3.29746	3.83481	3.77171	1.03862	1.22523	1.2619
ENDOD1	4.93874	5.1076	4.97239	3.64951	3.69441	3.73374
ENDOU	5.19528	5.48892	5.38953	0.690882	1.25158	1.04161
ENDOV	0.660803	0.741855	0.567144	2.03942	2.15643	2.19319
ENKD1	0.940264	0.215745	0.929061	2.33668	2.86754	2.5274
ENKUR	-5.24735	-7.67048	-5.68537	-1.5307	-1.49196	-2.0514
ENO1-AS1	-3.17943	-3.60256	-3.20241	-1.10021	-1.70944	-1.09896
ENTPD1	-1.47622	-1.1792	-1.36862	-0.120089	-0.231796	0.264807
ENTPD4	2.57447	2.65345	2.42807	3.66325	3.68007	3.8588
ENTPD6	1.90697	1.5224	1.80978	4.99721	5.08248	4.78055
EOGT	1.39897	1.78146	1.7918	3.78033	3.58053	3.77407
EP300-AS1	0.194162	-0.346335	0.0538232	-3.31158	-2.33585	-3.14041
EP400	1.67845	1.82011	1.54966	2.79764	2.82436	3.12869
EPB41L1	2.06034	2.52676	2.08145	4.3479	4.20646	4.56536
EPB41L3	-2.28915	-0.984975	-0.352773	-7.87171	-7.31101	-6.2855
EPB41L5	1.04286	0.822186	1.05371	2.9428	2.85282	2.86328
EPCAM	0.820633	0.711602	1.28864	6.71092	6.77175	6.46424
EPGN	4.45297	5.06211	4.8302	1.2707	1.72574	1.29756
EPHA1	4.47479	4.36331	5.00523	2.04272	2.59607	2.40164
EPHB2	0.216289	0.334145	-0.348015	-3.17163	-2.72415	-2.5991
EPHB4	4.09545	3.71417	4.23649	2.22269	2.59051	2.56057
EPHB6	4.51491	4.70727	4.67331	-3.87118	-2.98855	-2.25522
EPHX1	2.61149	2.89034	2.84903	4.29045	4.65722	4.58812
EPHX3	5.79287	5.78036	6.00976	4.36698	4.82549	4.51578
EPN3	6.46901	5.90325	5.71865	3.89409	4.15152	3.79767
EPS8	-0.198519	0.419564	0.33531	4.80682	4.96708	5.03199
EPS8L1	7.24231	6.27654	6.7127	3.63268	3.98296	3.99757
ERAP1	1.49092	2.16838	1.84941	4.69172	4.46621	4.40818
ERAP2	-2.43477	-1.70591	-1.88352	2.04606	2.01503	2.18267
ERBB3	5.18602	4.79035	5.12134	6.22666	6.00146	6.172
ERCC1	4.43912	3.79815	4.07826	2.87886	3.01648	2.85726
ERCC3	3.54128	3.63099	3.60286	5.16537	5.26994	5.05146
ERCC4	0.38163	0.743801	0.474745	1.6682	1.63693	1.93054
ERCC6L2	-0.115655	0.181551	-0.357791	0.986878	0.910497	1.14175
EREG	4.46016	4.52968	3.9535	2.81461	2.96026	2.90983
ERFL	-4.30867	-5.46732	-5.06862	-1.55138	-1.57565	-1.40717
ERG	-3.58629	-3.53994	-3.85028	-5.79247	-5.23178	-5.09079
ERGIC3	5.84292	6.01677	5.882	7.6182	7.81716	7.58105
ERI1	0.945729	1.15166	0.879674	2.11333	1.98169	1.92363
ERI2	1.41816	1.8705	1.49307	3.39997	3.26635	3.50443
ERI3	2.75275	3.27759	2.99781	4.09167	4.29456	3.98252
ERLEC1	3.70926	3.94425	3.69258	5.47058	5.27636	5.27501
ERLIN2	1.62673	1.93341	1.623	3.6112	3.53555	3.50002
ERMARD	1.48216	1.73923	1.70412	3.41958	3.41055	3.69893
ERO1B	-1.64214	-1.18075	-1.5582	-0.104159	-0.1177	-0.368101
ERP29	5.04921	5.31561	5.24299	7.04517	7.19326	6.58477
ERVH48-1	-5.54217	-4.64339	-3.7578	-1.07829	-1.54862	-1.68912
ERVK13-1	-1.57423	-1.27149	-0.761311	1.31687	1.34524	1.5819
ERVK3-1	3.40923	3.4585	3.40115	5.25795	5.27357	4.92725
ESAM	-0.570719	-0.615347	-1.15009	-3.30528	-3.15962	-2.71907
ESCO1	2.20214	2.37026	2.07397	3.37476	3.29723	3.4035
ESD	4.21029	4.88874	4.32746	2.0867	2.49227	2.28562
ESPL1	1.56614	1.1174	1.18266	-1.68546	-1.90006	-1.41511
ESPN	-0.309869	-0.592146	0.517884	2.83365	3.12737	2.47767
ESYT2	3.74418	3.89686	3.65082	5.91969	5.81802	5.90606
ESYT3	3.79304	3.79109	3.12809	-3.03365	-1.34171	-0.221373
ETAA1	0.98547	1.27443	1.27131	2.87101	2.7091	2.72699
ETFBKMT	-2.89939	-2.08737	-3.36006	-0.324828	-0.735739	-0.419353
ETFDH	4.44346	4.74367	4.16724	2.76447	3.04764	2.92502
ETNK1	1.52501	1.97817	1.68652	3.56035	3.43957	3.77375
ETNK2	1.51176	0.44205	1.35754	-2.71548	-1.54181	-1.93133
ETV2	-2.91671	-2.43296	-2.48026	-4.42246	-4.44672	-4.83625
ETV3	3.02271	3.0038	2.83898	4.88995	4.75057	4.90026
ETV6	0.837412	0.994916	1.00788	3.0828	2.95255	3.12821
EVPL	6.68954	6.11259	6.61631	4.14614	4.35946	4.7162
EVPLL	1.81058	1.49224	2.57021	-4.76452	-4.79455	-4.187
EXOC3L4	-5.71112	-6.13426	-6.7341	-3.80183	-2.9192	-3.30873
EXOC7	4.41051	4.3621	4.43023	5.65268	5.63216	5.59993
EXOSC1	3.12571	3.34705	3.02336	4.93342	4.94153	4.54672
EXOSC10-AS1	-2.02694	-2.72528	-2.62097	-0.451782	0.187685	-0.206715
EXOSC9	2.07303	2.61028	2.18802	4.13222	4.17978	3.84508
EXPH5	1.83677	2.13	1.7848	-0.981447	-0.993985	-0.575281
EXT1	2.40223	2.65316	2.84773	5.33038	5.27004	5.26896
EXT2	2.71242	2.79946	2.87904	4.22915	4.3672	4.03516
EXTL2	-1.03182	-0.282649	-0.300716	0.904136	1.05155	1.08058
EXTL3	2.93599	3.23783	3.01755	4.17387	4.19115	4.20752
EYA3	1.91574	1.99315	2.008	3.00658	2.88417	3.04729
EZH1	2.46749	2.43527	2.48953	3.94878	3.80478	3.84537
F11R	5.8776	5.67804	5.88206	7.15762	7.06963	6.96138
F2R	0.881126	1.13982	1.10608	2.73425	2.5927	2.65274
F2RL1	3.83788	3.83367	3.99883	5.40299	5.39625	5.06042
F3	8.71265	8.40492	8.25409	7.19685	7.3228	7.25061
FA2H	-0.777456	-0.748084	-0.775347	0.602729	0.614531	0.113976
FAAHP1	-1.10076	-0.823463	-1.00827	-3.77643	-5.21574	-5.19022
FAAP24	-1.79607	-1.19273	-0.930078	1.40819	1.24096	1.07898
FABP4	5.1166	5.18641	4.87702	-1.21308	0.686422	-0.585045
FABP5	11.7681	11.823	11.8399	5.25659	6.1158	5.39997
FAHD2A	-0.0315111	-0.178813	-0.117406	1.4006	1.29742	1.04692
FAM107B	2.18802	1.57763	1.96913	5.59809	5.40143	5.26897
FAM110C	3.77912	3.54211	3.51191	1.89433	1.80625	2.33724
FAM111A	1.76985	2.29119	2.24538	4.10471	4.10016	4.31298
FAM111A-DT	-1.65369	-0.805524	-1.3252	1.15918	1.18714	0.943838
FAM111B	-0.122525	-0.0310911	0.787896	-1.74495	-1.90046	-1.6823
FAM114A1	2.5434	2.49308	2.76953	3.84115	3.77293	3.79381
FAM118B	2.08996	2.53112	2.18919	3.61836	3.61853	3.5056
FAM120A	3.98555	4.16649	4.07552	5.3506	5.27909	5.28016
FAM120AOS	1.34512	1.27899	1.36453	2.72664	2.66874	2.49847
FAM120B	2.32513	2.53074	2.21578	3.40379	3.39495	3.53462
FAM126A	0.276512	0.776161	0.41229	2.54473	2.25769	2.34934
FAM131A	3.23788	3.0622	2.91595	1.86442	1.96649	1.70127
FAM133B	1.91749	2.21677	1.97876	3.19181	3.13897	3.10895
FAM135A	3.68159	3.80955	3.72799	2.20625	2.13706	2.33398
FAM13A	-1.3908	-1.02716	-1.007	0.275604	0.566328	0.7655
FAM151B	-1.42474	-0.166055	-1.1747	1.50692	1.44897	1.62023
FAM160A2	2.33676	2.58859	2.48668	3.90412	4.03004	4.00057
FAM160B1	1.44445	1.78409	1.40214	3.38435	3.13012	3.60415
FAM160B2	3.30064	3.21313	3.40222	4.72755	4.8512	4.81037
FAM161B	0.303152	0.427482	-0.0407827	2.28972	2.10243	2.11482
FAM168A	1.68041	2.18246	1.79632	3.17822	2.9778	3.01061
FAM169A	0.506136	0.684992	0.39855	2.08713	1.817	2.19551
FAM171B	-0.212045	0.574851	-0.0218921	-2.90941	-2.58575	-2.813
FAM174C	3.30369	3.03338	3.56833	5.09008	5.51394	5.18973
FAM198B-AS1	-2.78241	-2.13193	-2.13128	3.77154	3.61419	3.7387
FAM199X	2.12728	2.33148	1.97615	3.23035	3.02584	3.18192
FAM200A	1.43981	1.6774	1.24823	2.9091	2.78234	2.95114
FAM204A	0.493704	0.762178	0.511857	1.96172	1.79139	1.67521
FAM209B	-4.81732	-3.65549	-3.26377	-0.797681	-0.588638	-0.715426
FAM20B	2.55043	2.7635	2.476	3.97703	3.85527	3.97399
FAM20C	0.83397	0.720158	0.740285	-2.45837	-2.14921	-1.56182
FAM210A	1.10833	1.31611	1.23279	2.5261	2.53605	2.45644
FAM210B	2.8054	3.14819	3.13664	4.95147	4.78288	4.6518
FAM217B	0.475496	1.11531	0.810057	2.14628	1.93788	2.10303
FAM221A	0.0251566	-0.373321	-0.0484516	1.27614	1.47005	1.38378
FAM234A	3.24327	3.33449	3.37197	4.50757	4.57011	4.59076
FAM234B	-0.188025	0.267981	-0.272408	1.34576	1.31171	1.40501
FAM25A	7.25502	6.71589	7.17696	0.782158	0.419039	0.915491
FAM27B	0.428536	0.103297	0.0249105	2.21322	2.16118	1.63672
FAM32A	5.53512	5.58788	5.41973	7.02553	7.0588	6.72558
FAM3C	4.67171	4.53853	4.69082	7.84618	7.65152	7.66987
FAM43A	4.42589	4.04709	4.0078	-0.126871	0.433824	0.400445
FAM49B	2.33146	2.63992	2.32182	3.99282	3.93977	3.81127
FAM50B	-0.305755	0.116131	-0.129427	0.957177	1.43172	1.26775
FAM53C	3.04462	3.22698	2.93163	5.09948	5.24079	5.06106
FAM72C	-2.9351	-3.37737	-2.63481	0.0661587	-0.336899	0.538375
FAM72D	-5.01486	-5.30519	-3.91921	0.95397	0.559208	0.807627
FAM81A	-7.13383	-5.55697	-6.15681	-2.27034	-2.14028	-1.99447
FAM83C	4.09561	3.9995	4.62511	-0.253553	-0.163308	0.320057
FAM83D	3.29345	3.3832	2.90942	-1.59244	-0.797279	-0.523837
FAM83G	5.49319	5.59288	5.54897	3.87854	4.08741	4.14696
FAM89A	5.03867	5.35981	4.66875	-0.935397	-0.0698477	-0.554007
FAM89B	3.93031	3.76063	4.25668	5.89354	5.86791	5.9018
FAM91A1	3.45563	3.77826	3.39781	5.04913	4.89656	4.88662
FAM98C	2.20001	2.13472	2.14019	3.45767	3.61439	3.20797
FANCA	-1.07964	-1.17551	-0.441311	-2.48572	-2.88898	-2.73028
FANCM	-1.31391	-0.832624	-1.16286	0.0104272	-0.159692	0.0958688
FANK1	2.88159	2.6124	2.74718	5.17698	5.08757	5.13196
FAS	0.469967	0.5435	0.156013	5.19483	4.89517	4.94992
FASN	4.97443	4.76742	5.33948	1.66728	2.3123	2.48295
FAT2	4.26237	4.39838	4.34314	0.593691	0.54721	0.785491
FAU	8.03375	8.19655	7.90552	9.38323	9.46671	8.88144
FBH1	3.33526	3.57942	3.44397	4.61575	4.62218	4.51078
FBLIM1	5.74242	5.56819	5.58996	2.70486	2.69081	2.95497
FBN2	0.783294	0.710503	1.14867	2.30313	2.38062	2.54647
FBXL14	-1.06703	-0.0495922	-0.660323	1.45638	1.50935	1.58856
FBXL2	-0.896809	-0.902028	-0.600173	1.95959	1.75714	1.79405
FBXL3	3.04676	3.40999	3.09784	4.55565	4.46051	4.4285
FBXO15	-5.19551	-4.61865	-5.21849	-0.531328	-0.440118	-0.160847
FBXO17	-0.731824	-0.285025	-0.779898	-3.51059	-2.41938	-3.77237
FBXO2	3.16512	2.76336	3.44612	0.660404	1.34663	0.294977
FBXO22	1.37193	1.35946	1.25314	3.02482	2.88829	2.75905
FBXO24	-3.04623	-2.96687	-2.85844	-0.497955	-0.212201	-0.631511
FBXO25	0.782723	0.91448	0.603947	2.19804	2.22187	2.16426
FBXO27	3.0771	3.04654	3.065	0.814651	1.23784	1.20822
FBXO32	2.95078	2.12739	2.51433	4.60279	4.47433	4.70195
FBXO33	1.29702	1.69003	1.37432	2.81356	2.7768	2.87038
FBXO6	2.50189	2.24505	2.38692	0.676014	0.0417379	-0.14417
FBXO7	4.38594	4.46903	4.44171	5.78956	5.80776	5.76274
FBXW2	2.66347	2.95106	2.78727	4.14273	4.04496	4.13844
FBXW4	3.03592	2.83776	2.88758	4.02005	4.08203	4.12637
FBXW4P1	-0.830867	-0.531879	-1.13396	-4.27207	-3.44834	-3.42283
FBXW8	-0.117769	0.343472	-0.0863024	1.24331	1.25382	1.33336
FCF1	2.42207	2.80281	2.45521	3.79711	3.74724	3.53526
FCGBP	-6.79409	-6.99484	-7.40203	-3.34048	-2.93178	-3.15563
FCHO1	0.896289	1.42903	1.16597	-4.34706	-3.59372	-4.98325
FCHSD1	7.50141	7.18966	6.77885	1.94416	2.5843	2.43104
FCSK	0.50341	0.475943	0.486826	1.63235	1.92117	1.80719
FDPS	7.00831	6.66251	7.09284	5.26626	5.45115	5.1886
FDX1	1.57674	1.75488	1.44363	3.0365	2.7019	2.56871
FDXR	2.85558	2.385	3.04363	4.81965	5.15164	4.72835
FEM1A	2.07376	2.05189	2.01177	3.06277	3.16208	3.12329
FEN1	1.97511	2.40345	2.63802	3.89556	4.00445	3.83057
FER1L4	-2.92134	-2.92944	-2.38633	-1.03223	-0.907032	-0.725398
FER1L6	-3.61955	-4.66418	-3.877	-0.101451	-0.0368654	0.361376
FETUB	2.28694	3.10595	2.96506	-2.05169	-1.20148	-1.99155
FEZ1	0.761535	1.92927	1.23057	-0.765689	-0.863956	-0.940691
FGD1	0.448661	0.623605	0.859135	-2.18278	-1.76526	-2.25318
FGD2	1.61529	1.16518	1.35199	-2.13077	-0.953405	-1.59347
FGD3	1.21562	1.26341	1.32909	-2.46377	-1.7698	-1.90102
FGD6	1.74135	1.72494	1.686	3.76858	3.58006	3.91639
FGF1	-1.06327	-0.994561	-1.13206	-3.27951	-2.65468	-2.48031
FGF11	5.05847	4.72675	4.96305	3.32084	2.98978	3.47846
FGFBP1	8.0022	7.96147	8.52729	3.98114	5.22108	4.46704
FGFR1OP	-0.600089	-0.191086	-0.344755	1.21213	1.04764	1.04559
FGFR1OP2	2.64149	2.84373	2.68391	3.86908	3.76586	3.64966
FGFR2	1.58019	1.84439	1.86754	2.95212	2.69649	2.86781
FGGY	-0.164863	0.0322928	-0.448496	1.27678	1.46308	1.33956
FGR	-5.91477	-5.75295	-6.93775	-1.48192	-1.05247	-0.86468
FHAD1	-7.70551	-7.12865	-7.7285	-3.83332	-3.53509	-3.98842
FHDC1	3.63753	3.61965	3.41029	-0.323079	0.212194	0.571131
FHL1	0.291935	0.615092	0.83061	-3.41175	-2.41495	-3.45357
FHL2	2.54135	2.57803	2.3289	3.64451	3.8581	3.43698
FHL3	1.09791	0.988664	1.33964	-2.25583	-1.79467	-1.62231
FIG4	2.03232	2.3678	2.05881	3.3723	3.23592	3.24282
FIGNL1	-0.141386	0.00960416	-0.114857	1.11904	1.03429	1.32044
FILIP1	-6.99584	-5.68201	-7.60378	-0.49658	-0.382894	-0.915371
FILIP1L	4.31327	4.62659	4.09222	2.77832	2.75705	2.609
FJX1	1.03291	1.2327	1.10754	-0.946764	-0.0534939	-0.486085
FKBP14	1.12428	1.21024	1.33785	3.04875	2.90524	2.69793
FKBP1A	6.02826	6.29397	6.2248	7.3881	7.39049	7.16835
FKBP1B	2.69394	1.99208	2.35025	-0.284294	0.626899	0.283769
FKBP2	3.72206	3.79136	3.98561	6.45397	6.69504	6.04804
FKBP6	-26.5754	-26.5754	-26.5754	-3.45056	-2.35095	-1.94987
FKTN	0.602067	0.997302	0.629809	2.36428	2.25119	2.35977
FLG	8.07462	8.68768	7.30667	0.206287	0.758544	1.23687
FLG2	7.94421	8.69656	7.71334	-2.4954	-0.621043	-1.41642
FLJ12825	-5.00131	-5.45585	-4.53886	-1.82898	-1.46093	-2.04637
FLJ20021	0.238225	0.152121	0.490878	2.138	2.47151	2.55726
FLJ31356	-2.39584	-3.19095	-2.12337	2.35323	2.26577	1.93944
FLJ37201	-4.40959	-4.47016	-3.91799	-2.30765	-1.99206	-2.36389
FLJ37453	-2.47234	-1.26321	-1.56932	2.11221	2.51177	1.74016
FLJ46875	-4.1161	-4.15221	-3.59159	-1.01243	-0.854695	-1.06365
FLNC	-1.58562	-1.89686	-2.29601	-4.38259	-4.8999	-4.13742
FLOT1	3.76348	4.23273	3.82918	6.20951	6.28625	6.15945
FLRT1	-5.04342	-3.6592	-4.74447	-1.9642	-1.87299	-1.41863
FLRT2	0.0817575	0.320434	0.669647	-1.95069	-1.95516	-1.97044
FLT3LG	-1.75481	-0.897837	-1.06158	0.976491	1.01635	0.766234
FLVCR2	2.93395	2.94767	2.70629	-0.804039	-0.0254378	0.367273
FMN1	-0.831004	0.0670417	-0.421165	2.39948	2.20689	2.4422
FMNL2	2.25663	3.01903	2.37439	0.531282	0.889933	0.805265
FMO2	2.37864	1.20431	2.53116	-1.84264	-1.96002	-1.9345
FMO4	0.310157	0.47198	0.795516	1.97986	1.94453	1.93067
FMR1	2.78725	3.0803	2.77809	4.85721	4.6085	4.70873
FN3KRP	1.96368	2.20276	2.1928	3.69294	3.66602	3.64406
FNBP1L	2.64169	3.35493	2.48056	4.86853	4.56872	4.98417
FNDC10	0.708458	1.0765	0.988868	-2.43434	-2.9611	-3.0287
FNDC3A	1.47892	2.46243	1.64332	4.21959	4.10584	4.04141
FNDC3B	2.53344	2.5666	2.57108	4.83305	4.64589	4.95845
FNDC4	0.955523	1.08286	0.850748	-1.5389	-2.24124	-2.28973
FNIP1	1.72963	2.03767	1.57936	3.51209	3.31437	3.57059
FOLR3	2.02313	1.87641	1.78818	-1.81353	-2.03044	-0.905389
FOXA1	-2.24848	-2.36906	-2.27146	4.96338	4.86489	4.99768
FOXC1	3.35989	2.89083	3.24819	5.37433	5.04055	5.19168
FOXD4L6	-21.3056	-26.5754	-19.7685	-4.35285	-4.66419	-5.04045
FOXE1	1.19149	1.17333	0.805935	-2.71551	-2.43045	-2.52358
FOXF2	-2.93724	-2.45418	-3.0757	-4.40646	-4.16769	-4.82025
FOXJ3	3.02924	3.30522	2.78615	4.1756	4.09044	4.28498
FOXM1	0.405847	0.844335	1.56207	-1.50227	-1.87607	-1.2413
FOXN1	2.91971	2.93105	3.24626	-2.61328	-1.23701	-1.4421
FOXO1	2.15416	2.38823	2.12841	3.59498	3.35558	3.61896
FOXO3	5.05419	4.62593	4.52805	6.00901	5.74039	6.01019
FOXP2	-1.79171	0.170181	-1.3661	-5.96987	-5.73111	-5.38366
FOXP3	-2.128	-1.62069	-1.33671	0.196098	0.175625	0.370148
FOXRED1	1.275	1.6753	1.55688	2.78799	2.86373	2.75985
FOXRED2	0.562295	1.11001	0.715633	2.353	2.34649	2.24366
FPGT-TNNI3K	-4.56568	-4.35816	-4.35946	-1.84609	-2.38753	-1.96549
FRAT2	1.20204	1.10531	1.44966	2.85041	2.78169	3.12737
FRG1HP	-0.236548	0.00558482	0.005426	1.98797	2.12244	1.71575
FRK	-0.159669	-0.404333	0.218966	3.3331	3.06631	3.29443
FRMD3	-2.60156	-1.90369	-2.66107	-5.42923	-5.13157	-5.84302
FRMD4B	3.96447	3.917	3.72758	2.68442	2.55261	2.61826
FRMD5	-1.84901	-0.493619	-1.82827	2.0266	1.84417	1.79404
FRMPD1	2.53898	3.36153	2.02593	-4.64765	-3.08695	-1.7984
FRS2	1.79975	2.0708	1.76245	3.65573	3.50568	3.62315
FRY	0.495418	0.467891	0.372052	-5.19817	-4.54437	-4.7115
FRYL	2.45365	2.66417	2.13986	4.31431	4.05067	4.21396
FSCN1	4.86897	4.37973	5.37139	1.85931	2.65134	2.15986
FSTL3	2.90683	2.54667	3.28175	4.94249	5.86421	4.90951
FTH1	9.97346	9.35689	9.76287	10.8651	10.7339	10.8829
FTO	0.284621	0.776193	0.356849	1.60114	1.60687	1.73873
FUBP3	3.88619	3.99684	3.93091	5.23413	5.22259	5.27624
FUCA1	2.52718	2.44906	2.46589	7.40059	7.42222	7.19366
FUCA2	2.43787	3.03113	2.47148	5.62445	5.64565	5.38027
FUNDC2	1.12515	1.56354	1.38531	2.9451	3.03992	2.89153
FURIN	6.04097	5.65756	6.0732	6.94308	7.18789	7.13378
FUT11	0.790232	1.25005	1.08543	2.36643	2.31986	2.34088
FUT2	2.41673	2.31779	3.04815	-0.0537702	-0.692088	0.147791
FUT6	-0.726656	-1.02018	-0.754556	-1.74095	-2.00466	-1.8106
FUZ	1.1298	1.48803	0.964606	2.78922	2.9703	2.71724
FXYD3	6.49369	6.36509	6.58307	8.81301	8.79268	8.04699
FXYD5	3.8546	4.24856	4.26118	7.2966	7.15198	7.01137
FYB1	-3.00923	-3.18726	-2.20214	1.07591	0.624735	1.12155
FZD6	3.90963	3.87984	4.03168	5.28192	4.99117	5.07365
G2E3	0.936124	1.17172	1.09052	3.39368	2.95438	3.2234
G3BP2	3.70434	4.29783	3.85644	6.45389	6.33969	6.43041
G6PD	4.9353	5.01601	5.31409	3.40533	4.04213	3.81696
GAA	2.28757	2.4114	2.35957	4.24742	4.44442	4.3331
GABARAPL1	4.5297	4.57724	4.36814	5.82182	5.74768	5.46103
GABBR2	-3.04859	-2.36864	-2.96848	-5.57226	-5.01156	-5.13805
GABPA	2.41933	2.70225	2.48466	3.74368	3.49017	3.7993
GABPB1-AS1	-1.76515	-1.35701	-1.26212	1.23974	1.13329	1.14735
GABPB2	-0.0113693	0.479519	0.155309	1.75604	1.57134	1.77391
GADD45A	5.1646	5.02148	5.05406	6.69424	6.67925	6.33834
GALE	3.33171	3.30163	3.32607	5.23176	5.43119	5.2043
GALNT10	1.18701	1.7704	1.37554	2.85071	3.16948	2.79275
GALNT11	2.05114	2.39807	2.25657	3.79396	3.67561	3.51612
GALNT18	2.60931	2.5593	3.15099	0.0753706	1.00285	0.563399
GALNT2	4.00866	3.95806	4.16465	6.0971	6.26372	6.12022
GALNT4	-1.1815	-0.0190389	-0.0918166	3.08331	3.08874	2.8878
GALNT5	1.85517	0.766721	1.84629	4.51353	3.97971	3.88839
GALNT7	2.42324	2.92089	2.77156	6.3957	6.20462	6.39984
GAMT	-0.0132753	0.277677	0.282425	-1.87927	-1.93156	-2.67158
GAN	1.58547	1.69784	1.19358	2.48693	2.46332	2.70109
GANAB	4.77965	5.09817	5.10584	6.08059	6.14535	6.09058
GARNL3	-2.2403	-1.72484	-2.18528	-4.69358	-4.35527	-4.21428
GARS1	6.5557	6.89716	6.3558	5.39133	5.48592	5.47414
GAS6	4.16283	3.80481	4.43414	5.51052	5.87336	5.60164
GAS7	3.07313	3.69912	2.85535	-1.62943	-1.10406	-0.583788
GASAL1	0.182391	-0.0239373	1.00741	3.33509	3.37011	3.22533
GASK1B	-2.39845	-1.71497	-1.36853	3.62656	3.412	3.42599
GAST	-3.23961	-3.07779	-2.67763	-1.33032	-0.599698	-1.15915
GATA3	3.14898	2.94918	3.20312	4.49572	4.30548	4.57127
GATAD1	1.78285	2.12218	1.74854	3.86485	3.65086	3.85277
GATAD2B	1.56136	1.77277	1.55757	2.73006	2.53461	2.95038
GATB	2.24708	2.43073	2.49027	3.90928	3.92592	3.88254
