ProbeID	Name	GSM4634681	GSM4634685	GSM4634683	GSM4634682	GSM4634686	GSM4634684
COBLL1	COBLL1: 	2.17129	3.40185	2.30651	1.97332	2.96454	3.268
COG1	COG1: 	3.36463	2.21754	3.49282	3.36744	2.16008	2.12717
COG6	COG6: 	3.44551	1.97469	3.26631	3.21945	1.70828	1.80276
COG7	COG7: 	3.20021	2.04333	3.35356	3.10565	1.9154	1.79582
COL11A2	COL11A2: 	0.698968	-4.791	1.03453	0.710023	-4.28393	-5.48334
COL12A1	COL12A1: 	1.17208	3.01638	1.4006	1.56569	3.61213	3.24025
COL16A1	COL16A1: 	1.24123	3.17118	1.36475	1.67687	3.9576	3.55638
COL17A1	COL17A1: 	6.26065	7.60788	6.45354	6.6079	8.1032	7.67206
COL18A1	COL18A1: 	-0.52633	2.19925	0.422908	0.362738	3.26771	2.89679
COL27A1	COL27A1: 	-1.94146	2.13395	-0.680256	-1.24028	2.85171	2.3082
COL28A1	COL28A1: 	-1.3886	-4.41135	-0.639252	-0.955282	-4.66327	-6.44764
COL5A2	COL5A2: 	-0.659795	2.01258	-0.285089	-0.122432	2.29358	1.42317
COL8A2	COL8A2: 	-6.65813	-1.61552	-4.37148	-5.51247	-1.36159	-1.3386
COLGALT1	COLGALT1: 	5.15283	3.48867	5.04853	5.36815	3.60835	3.34836
COMMD2	COMMD2: 	4.23255	2.66503	3.94606	4.02836	2.24147	2.40037
COMMD3	COMMD3: 	5.31735	4.04454	4.91693	5.3476	3.80062	3.65924
COMMD3-BMI1	COMMD3-BMI1: 	4.89156	2.83535	4.71041	4.55037	1.97975	1.93055
COMMD5	COMMD5: 	3.59108	2.68388	3.49794	3.82234	2.62049	2.46463
COMP	COMP: 	-0.822084	-4.73948	-0.588176	-0.386919	-4.33932	-4.63827
COMT	COMT: 	5.66435	3.6679	5.60894	5.96072	4.102	3.78566
COPG1	COPG1: 	5.68867	4.56839	5.75049	5.64388	4.53428	4.32372
COPS5	COPS5: 	6.16824	5.21935	5.90333	6.18736	4.87631	4.97011
COPS7A	COPS7A: 	4.8594	3.65517	4.6266	4.91024	3.70096	3.51814
COPS7B	COPS7B: 	3.5328	2.36961	3.54784	3.58754	2.29613	2.0988
COPS8	COPS8: 	4.73444	2.24186	4.36376	4.76914	1.82542	1.93557
COQ10A	COQ10A: 	2.19762	0.100519	1.85978	2.33894	-0.90458	-0.769124
COQ10B	COQ10B: 	4.66858	3.54393	4.5057	4.5971	3.15762	3.54922
COQ6	COQ6: 	3.03812	1.4071	2.92512	2.92059	1.36994	1.20937
COQ7	COQ7: 	1.98033	0.941755	1.97143	2.05963	0.78552	0.607171
COQ8A	COQ8A: 	2.4057	0.583877	2.54804	2.72038	0.293579	0.265935
COQ8B	COQ8B: 	2.63176	1.71864	2.76602	2.8748	1.36572	1.06271
COX14	COX14: 	4.90478	3.03764	4.31521	4.99263	2.99785	2.79054
COX15	COX15: 	2.83458	1.61501	2.80929	2.70466	1.19607	1.22274
COX16	COX16: 	4.56627	3.4734	4.12561	4.44502	3.21283	3.30885
COX18	COX18: 	1.18108	-0.444683	0.838275	1.17489	-0.600919	-0.915377
COX19	COX19: 	2.54884	1.41522	2.52754	2.54446	1.26789	1.51797
CPA4	CPA4: 	4.38261	8.1362	5.64436	5.20946	7.54695	7.92439
CPA6	CPA6: 	-1.63557	-3.96801	-1.68679	-2.18179	-4.05328	-4.03029
CPD	CPD: 	3.5047	2.62379	3.79865	3.5949	2.37138	2.36868
CPEB1	CPEB1: 	-4.67411	-2.17365	-3.83997	-4.79148	-2.08282	-2.05984
CPLANE1	CPLANE1: 	-1.70114	0.403678	-1.25729	-1.53944	-0.155622	-0.282713
CPLANE2	CPLANE2: 	1.31143	0.250541	1.48544	1.54806	0.335825	0.230074
CPLX3	CPLX3: 	-3.62549	-0.180321	-4.03928	-4.87215	-1.32073	-1.38795
CPM	CPM: 	-0.872096	4.68175	-1.16414	-1.7663	4.21114	4.39257
CPNE2	CPNE2: 	-0.747993	0.914181	-0.818481	-0.446032	1.42357	0.711252
CPS1	CPS1: 	-3.53731	-1.00992	-4.53607	-3.27207	-0.866924	-1.04162
CPSF1	CPSF1: 	4.20239	3.09488	4.48605	4.41545	3.54201	3.10598
CPSF4	CPSF4: 	4.0165	2.73344	3.92945	3.9872	2.52119	2.52626
CPSF7	CPSF7: 	4.85776	3.88505	4.88027	4.81031	3.79729	3.70953
CPT1A	CPT1A: 	4.29251	2.69807	4.44812	4.5924	1.54354	2.12632
CPT1B	CPT1B: 	2.07767	0.482725	2.37935	2.05221	0.836977	0.0693883
CPT1C	CPT1C: 	-4.50495	0.332545	-2.59681	-3.06978	-0.115294	-0.0105192
CRABP2	CRABP2: 	3.56247	9.35956	4.2374	3.75948	9.44462	9.1915
CRACR2B	CRACR2B: 	0.365488	-2.79835	1.02719	0.9846	-3.16372	-3.65531
CRAMP1	CRAMP1: 	2.788	1.83938	3.1079	2.79962	1.83744	1.80541
CRAT	CRAT: 	-1.47428	1.25453	-1.12774	-1.10203	1.21235	1.03514
CRCT1	CRCT1: 	3.2621	9.84091	5.11899	4.48014	9.88503	10.7489
CREB3	CREB3: 	4.73148	2.91036	4.60867	4.78534	2.90167	2.58347
CREB3L2	CREB3L2: 	4.3721	3.03083	4.46535	4.08224	2.84751	2.63733
CREB3L4	CREB3L4: 	2.85306	0.54815	2.88	2.79293	-0.108253	-1.07838
CREBL2	CREBL2: 	4.00962	2.85326	3.77676	3.83317	2.25536	2.30337
CREBRF	CREBRF: 	2.57049	1.10081	2.82824	2.51856	0.417757	0.449728
CREG2	CREG2: 	2.49737	-1.03726	2.32502	2.35174	-0.41348	-2.06709
CRELD1	CRELD1: 	3.69449	2.02659	3.15449	3.75067	1.87311	1.54723
CREM	CREM: 	0.800505	-0.602008	0.528733	0.755884	-1.01247	-1.28027
CRIM1-DT	CRIM1-DT: 	-1.78312	0.329229	-1.55948	-2.07042	0.60653	0.137659
CRIP2	CRIP2: 	-4.01853	-0.543613	-4.43232	-4.45784	-1.42725	-1.92783
CRIPT	CRIPT: 	2.73331	1.50268	2.28093	2.50673	1.04892	1.02022
CRK	CRK: 	5.37276	4.15803	5.28527	5.26712	4.20206	4.27885
CRNKL1	CRNKL1: 	4.36103	2.88765	4.17343	4.29281	2.45241	2.4912
CRNN	CRNN: 	-2.45564	9.03269	-2.86943	-2.21687	9.36931	9.81429
CROCCP2	CROCCP2: 	2.03014	1.01841	2.37349	2.52809	1.29758	1.13435
CRPPA	CRPPA: 	0.136184	-3.20154	0.00468083	0.158717	-3.98195	-3.61794
CRTC1	CRTC1: 	1.08791	-0.652793	1.41829	1.07828	-0.574562	-0.55158
CRTC2	CRTC2: 	4.60246	3.02855	4.67089	4.60252	3.34617	3.20021
CRY1	CRY1: 	2.96691	2.03155	3.0211	3.07885	1.89054	1.66619
CRYAB	CRYAB: 	-0.942348	4.58881	0.596556	0.278861	4.6079	4.58327
CRYBB2P1	CRYBB2P1: 	2.1115	1.24284	2.06761	2.21924	1.09972	1.01171
CRYL1	CRYL1: 	1.32779	2.57441	1.01648	1.45862	2.52252	2.73865
CRYM-AS1	CRYM-AS1: 	-3.04963	-4.97159	-3.46798	-2.90854	-5.57143	-4.96349
CRYZ	CRYZ: 	1.12324	3.34334	1.22297	0.784767	3.35896	2.69416
CRYZL1	CRYZL1: 	3.33877	2.45503	3.27996	3.20854	2.11216	2.1402
CSAD	CSAD: 	2.05313	0.421948	2.34074	1.82476	0.503422	-0.129151
CSNK1D	CSNK1D: 	5.12299	3.98777	5.23408	5.18241	4.01888	3.89006
CSNK1G1	CSNK1G1: 	4.30094	2.3887	4.26263	4.07696	2.03137	2.12062
CSPG5	CSPG5: 	-5.80797	0.327205	-4.89983	-5.24727	-1.65278	-1.76307
CSPP1	CSPP1: 	1.46092	0.128482	1.34358	1.38968	-0.231045	-0.570634
CSRNP2	CSRNP2: 	3.86663	2.84875	3.68877	3.72122	2.56647	2.75051
CSTA	CSTA: 	5.78471	12.3031	6.02063	6.02795	12.083	12.2731
CSTB	CSTB: 	7.72437	9.84657	7.39528	7.91039	10.5387	10.5013
CSTF3	CSTF3: 	4.11286	2.49676	4.04396	4.05518	2.33827	2.13342
CTAGE7P	CTAGE7P: 	-2.12795	-3.36007	-1.95638	-2.12581	-3.40713	-3.8446
CTBP1	CTBP1: 	4.7397	4.00466	5.0442	5.09237	3.97866	3.78408
CTBP1-DT	CTBP1-DT: 	2.36281	0.368151	2.31282	2.41398	-0.0113014	-0.2805
CTBP2	CTBP2: 	3.52752	2.57497	3.63337	3.44043	2.33081	2.40409
CTBS	CTBS: 	2.26984	0.759612	2.01529	1.95066	-0.106124	-0.129685
CTDP1	CTDP1: 	2.94917	1.73637	3.35858	3.23694	2.00673	2.12982
CTDSP1	CTDSP1: 	4.62543	3.31238	4.53825	4.64767	3.51604	3.14331
CTDSP2	CTDSP2: 	5.16036	4.24082	5.16545	5.10108	4.12782	4.04238
CTDSPL2	CTDSPL2: 	3.10349	1.4297	2.97399	2.93104	0.851099	0.834385
CTF1	CTF1: 	-0.469231	-2.25418	-0.606182	-0.43905	-2.19506	-3.27161
CTR9	CTR9: 	5.72687	4.34636	5.70243	5.64112	3.92721	3.96127
CTRL	CTRL: 	-0.290523	-1.58778	0.0665608	-0.441567	-2.1172	-2.23091
CTSA	CTSA: 	7.6458	5.68279	7.30279	7.59661	5.61232	5.5762
CTSB	CTSB: 	9.10773	7.32133	8.91491	9.05155	7.39943	7.44077
CTSK	CTSK: 	0.849683	-0.664081	1.27376	1.24187	-0.117082	-0.800369
CTSL	CTSL: 	7.14966	4.30102	6.52404	7.2362	4.65912	4.07566
CTSO	CTSO: 	3.22589	1.19883	3.43463	3.338	0.487482	0.205609
CTSV	CTSV: 	8.65946	5.25665	8.18232	8.57982	5.64742	5.96603
CTXN1	CTXN1: 	2.12233	0.639951	2.27061	2.52619	0.413326	0.0767654
CUEDC1	CUEDC1: 	1.18977	0.477413	1.54736	1.65119	0.123549	0.207608
CUL4B	CUL4B: 	4.40166	3.34968	4.55004	4.25636	3.16874	3.26091
CUL5	CUL5: 	3.63605	2.78867	3.55303	3.41951	2.31031	2.44745
CUL7	CUL7: 	2.74084	1.90023	2.96193	2.75722	1.60656	1.52612
CUTA	CUTA: 	5.70378	4.31458	5.38486	5.83109	4.04973	3.93651
CWF19L2	CWF19L2: 	3.39818	1.78095	3.26801	3.18347	1.50021	1.6459
CWH43	CWH43: 	1.6031	5.75553	2.37609	1.45484	5.8901	5.85019
CXCL1	CXCL1: 	3.63755	-0.354447	3.83488	4.12765	0.912445	-0.0801712
CXCL14	CXCL14: 	2.5977	9.55296	3.86372	4.35877	9.40582	9.17524
CXCL16	CXCL16: 	6.23865	4.24527	5.84276	6.25154	4.05212	4.22014
CXCL5	CXCL5: 	-0.319542	-7.04806	-0.150354	-0.131004	-6.64562	-6.62038
CXCL6	CXCL6: 	2.80285	-1.92813	2.85975	2.69044	-0.817483	-1.05754
CXCL8	CXCL8: 	4.41225	-0.15365	4.73527	4.72613	0.215811	0.254223
CXXC1	CXXC1: 	5.06865	3.71661	5.16341	5.30281	3.93455	3.59099
CXXC5	CXXC5: 	3.91422	2.84381	4.22523	3.99136	3.09653	3.14552
CXorf38	CXorf38: 	2.31016	1.11239	2.30238	2.25179	0.894348	1.09066
CXorf40A	CXorf40A: 	0.719372	-0.841604	0.57772	0.684057	-1.00279	-1.0256
CXorf40B	CXorf40B: 	4.49331	2.97481	4.21949	4.4651	3.08149	2.80495
CXorf56	CXorf56: 	3.82918	2.7355	3.5428	3.78512	2.47075	2.54836
CYB561	CYB561: 	4.85154	3.70899	4.78042	5.11595	4.1322	3.89379
CYB561D2	CYB561D2: 	3.23785	1.41591	3.06177	3.27734	1.36785	1.15324
CYB5A	CYB5A: 	1.17974	2.87085	1.28774	1.57784	3.03726	2.83873
CYB5B	CYB5B: 	4.27516	3.04716	3.90437	4.30736	2.99342	2.80614
CYB5D1	CYB5D1: 	2.85229	1.29392	2.89527	3.05248	1.30967	0.961403
CYB5D2	CYB5D2: 	4.38785	2.08884	4.3284	4.49602	1.68655	1.33373
CYB5R2	CYB5R2: 	1.71589	3.52791	1.78298	1.3835	4.0648	3.97945
CYB5R3	CYB5R3: 	4.94579	3.78084	5.0768	5.25857	4.06022	3.81717
CYB5R4	CYB5R4: 	3.32907	1.47204	3.16552	3.31397	1.30527	1.50312
CYB5RL	CYB5RL: 	1.32681	-0.598546	1.13352	1.22895	-1.20449	-1.34991
CYBRD1	CYBRD1: 	-1.21541	4.79613	-0.329075	-0.221754	4.46407	4.57709
CYHR1	CYHR1: 	3.82614	2.54312	3.70139	3.87662	2.57229	2.4711
CYP21A1P	CYP21A1P: 	-0.432397	-3.92596	-0.423787	-0.127556	-2.44072	-3.82683
CYP26B1	CYP26B1: 	-1.51426	0.890272	-0.451611	-0.892163	1.70234	1.47635
CYP2C8	CYP2C8: 	-1.69734	-3.9773	-0.67619	-0.937333	-4.06257	-5.36152
CYP2D7	CYP2D7: 	-0.688695	-2.33449	-0.573027	-0.645	-1.68234	-2.37742
CYP2E1	CYP2E1: 	-0.930387	-2.60386	-0.592105	-0.759639	-1.86266	-2.50265
CYP2J2	CYP2J2: 	-1.6668	1.59002	-1.49563	-1.3899	1.87434	1.37144
CYP2R1	CYP2R1: 	0.192701	2.0619	0.8493	0.453836	1.88101	1.82566
CYP2S1	CYP2S1: 	-1.82017	1.92421	-1.06404	-1.05002	2.25878	2.27054
CYP39A1	CYP39A1: 	-4.1393	0.550635	-4.13805	-3.84164	0.709785	0.147806
CYP3A5	CYP3A5: 	1.77902	-0.993706	2.1679	1.74426	-0.21613	-0.921117
CYP3A7	CYP3A7: 	0.224916	-3.50141	-0.281066	-0.287136	-2.5163	-3.07827
CYP3A7-CYP3A51P	CYP3A7-CYP3A51P: 	-1.30338	-25.5024	-0.735394	-0.962029	-19.5783	-26.5729
CYP4B1	CYP4B1: 	-2.9704	3.53516	-1.68375	-2.29423	3.11413	3.43921
CYP4F11	CYP4F11: 	-3.11096	0.878174	-3.08866	-1.83038	1.24433	1.72607
CYP4F12	CYP4F12: 	-3.27372	1.44731	-1.86201	-3.56102	1.33832	1.42842
CYP4F22	CYP4F22: 	-4.49658	6.2482	-3.32541	-2.55738	6.10603	6.27782
CYP4F3	CYP4F3: 	0.147404	2.49583	0.557736	-0.11066	2.69542	3.16915
CYP51A1	CYP51A1: 	3.21484	5.49411	2.86291	3.50293	5.45868	5.44546
CYP8B1	CYP8B1: 	-0.778695	-6.06532	-0.68725	-1.20257	-6.25013	-4.90522
CYREN	CYREN: 	2.59081	1.13897	2.40343	2.56994	1.34638	1.04493
CYSRT1	CYSRT1: 	4.99878	6.65052	5.24204	5.21305	6.95373	7.4543
CYTH2	CYTH2: 	4.69347	3.42587	4.77846	4.78527	3.53807	3.34516
CYTH3	CYTH3: 	3.58246	2.50697	3.61496	3.62433	2.4006	2.48633
CYYR1-AS1	CYYR1-AS1: 	-4.32721	-5.65965	-4.15604	-3.76652	-6.25949	-5.65154
CZ1P-ASNS	CZ1P-ASNS: 	-0.242692	-1.81694	0.131244	-0.359065	-2.52173	-2.97905
DAB2IP	DAB2IP: 	1.51119	3.75086	2.14934	1.99484	3.69924	3.93266
DAG1	DAG1: 	5.91654	3.65853	6.08573	5.88286	3.70702	3.38902
DAP	DAP: 	5.36162	3.4075	5.49262	5.4587	3.34632	2.95527
DAPK1	DAPK1: 	4.38368	2.63394	4.76824	4.56248	2.18094	2.14618
DAPL1	DAPL1: 	-1.56989	2.23722	-1.07679	-0.68727	2.45203	2.01267
DAXX	DAXX: 	5.07487	3.52962	4.90072	5.07706	3.67006	3.40459
DAZAP2	DAZAP2: 	6.5177	5.40177	6.37554	6.5183	5.13897	5.17426
DBF4B	DBF4B: 	-0.253	-1.67387	0.141679	0.252049	-1.43125	-1.58515
DBNDD1	DBNDD1: 	-0.473323	2.01789	-0.324177	-0.787097	2.36378	2.24806
DBR1	DBR1: 	3.26882	1.85896	2.9248	3.09255	1.43937	1.5193
DCAF1	DCAF1: 	2.83186	1.95586	2.74245	2.66061	1.65893	1.51732
DCAF10	DCAF10: 	3.61578	2.54638	3.56172	3.44405	2.28841	2.51528
DCAF16	DCAF16: 	2.77153	1.1933	2.33747	2.52604	0.866856	0.963831
DCAF7	DCAF7: 	4.70573	3.19557	4.78186	4.71018	2.7072	2.62794
DCBLD2	DCBLD2: 	4.72085	2.518	4.67277	4.75671	1.37044	1.13831
DCLRE1C	DCLRE1C: 	1.27724	0.315357	1.086	0.952682	-0.0978362	0.00719825
DCP1A	DCP1A: 	2.78032	1.71873	2.8859	2.61053	1.48325	1.69783
DCP1B	DCP1B: 	1.82096	-0.0143509	1.83659	1.83723	-0.186608	-0.211244
DCPS	DCPS: 	1.80927	0.811957	1.84373	1.71062	0.449912	0.328904
DCST1	DCST1: 	0.366093	-6.71352	0.454268	0.529821	-4.34766	-4.30418
DCST1-AS1	DCST1-AS1: 	1.48481	-1.95428	1.77308	1.78796	-0.804787	-1.87864
DCST2	DCST2: 	2.92175	-4.2345	3.18285	3.08249	-3.83435	-3.4488
DCTPP1	DCTPP1: 	3.14593	2.0279	2.99608	3.49527	2.11754	1.78119
DCUN1D2	DCUN1D2: 	2.59462	0.985428	2.7419	2.80934	0.647149	0.506632
DDA1	DDA1: 	4.13394	2.72331	4.05641	4.24696	2.80185	2.93929
DDAH1	DDAH1: 	0.850196	-0.754548	1.23834	1.36821	-1.14659	-1.17738
DDAH2	DDAH2: 	1.447	4.24744	1.77174	1.644	3.24383	3.78398
DDB2	DDB2: 	4.90843	2.84044	4.63046	5.08832	2.95131	2.57063
DDIAS	DDIAS: 	-1.6367	-0.713479	-1.57774	-1.78382	-0.229491	-0.785664
DDOST	DDOST: 	8.4143	5.75399	8.08204	8.58519	5.89905	5.56198
DDR1	DDR1: 	7.236	5.30757	7.20691	7.4355	5.96886	5.56174
DDX20	DDX20: 	3.34816	2.02841	3.1965	3.28471	1.5562	1.6469
DDX24	DDX24: 	5.83531	4.24913	5.69353	5.81947	3.94433	3.90237
DDX27	DDX27: 	5.22357	4.29246	5.08131	5.25045	4.05985	4.17878
DDX41	DDX41: 	5.42624	4.12806	5.35282	5.60675	4.22104	3.94631
DDX42	DDX42: 	5.46	4.25623	5.40441	5.31647	4.15136	4.0764
DDX47	DDX47: 	6.34761	4.56328	6.2897	6.26416	4.26702	4.58447
DDX49	DDX49: 	4.58757	3.55006	4.58609	4.89799	3.52842	3.38695
DDX51	DDX51: 	2.13776	1.1544	2.17797	2.34804	1.10364	0.906539
DDX52	DDX52: 	4.5772	3.14258	4.51549	4.3935	2.90919	3.11688
DDX55	DDX55: 	3.08431	1.92142	3.01582	3.00295	2.04554	1.49369
DDX59-AS1	DDX59-AS1: 	-0.237905	-3.0033	-0.883021	-0.972666	-2.92507	-2.31712
DDX60L	DDX60L: 	3.76398	0.856686	3.90745	3.47019	0.678801	0.44381
1-Dec	1-Dec: 	-3.43617	-5.09053	-3.58692	-3.1974	-5.69037	-5.66739
DEFB103A	DEFB103A: 	1.07356	6.18716	-0.467984	1.03702	6.51249	7.06339
DEFB103B	DEFB103B: 	-26.5407	-25.6927	-26.5634	-26.5415	-25.5347	-25.2257
DEK	DEK: 	5.837	4.09906	5.75329	5.62945	3.87132	3.83769
DENND1C	DENND1C: 	3.62324	2.0328	3.34784	3.55872	1.71972	1.94763
DENND3	DENND3: 	0.282841	-1.40437	0.645803	0.677023	-1.68403	-1.67513
DENND4B	DENND4B: 	2.90912	1.50269	2.88589	2.92262	1.35339	1.24424
DENND6B	DENND6B: 	1.75261	-0.606367	1.71281	1.80133	-0.487496	-0.776458
DEPDC1	DEPDC1: 	-3.25577	-0.404983	-2.79509	-2.75648	-0.100588	-0.738802
DEPDC1B	DEPDC1B: 	-1.11539	0.676504	-0.681188	-0.739123	1.29147	0.893698
DEPDC5	DEPDC5: 	1.40556	0.39297	1.59172	1.45912	-0.00936052	-0.0974093
DEPP1	DEPP1: 	4.43875	-0.442122	4.37547	4.39366	0.958035	1.41712
DERA	DERA: 	5.84774	4.18421	5.64737	5.77647	4.30997	4.24683
DERL1	DERL1: 	4.92945	3.51632	4.90709	4.93092	3.46013	3.38524
DERPC	DERPC: 	4.70455	3.8582	4.93042	4.78925	3.73252	3.42845
DESI2	DESI2: 	5.04855	3.05413	4.9368	4.91717	3.03741	3.02931
DGAT1	DGAT1: 	3.53422	1.73531	3.42741	3.78191	2.20028	1.76231
DGAT2	DGAT2: 	-1.64269	6.3559	-0.14394	-0.0197078	6.19451	6.36688
DGCR5	DGCR5: 	-5.82752	-3.04447	-5.82627	-4.85178	-3.02283	-2.73681
DGKH	DGKH: 	1.66718	0.322531	1.9789	1.65829	-0.0691572	0.264907
DGKQ	DGKQ: 	3.32534	1.2588	3.57948	3.6118	2.14371	1.70321
DGUOK-AS1	DGUOK-AS1: 	-0.539115	1.01827	-0.133477	-0.603759	1.46351	1.01872
DHCR24	DHCR24: 	4.09525	7.77063	4.0407	4.34321	7.4912	7.55838
DHCR7	DHCR7: 	3.24624	5.09483	3.20365	3.70165	5.41179	5.2113
DHPS	DHPS: 	4.43648	3.32229	4.59644	4.67816	3.42284	3.26277
DHRS11	DHRS11: 	1.9023	3.50821	1.55188	1.72603	3.2598	3.79108
DHRS3	DHRS3: 	5.97661	3.53474	6.01124	5.85907	3.69155	4.38551
DHRS4	DHRS4: 	1.66734	3.97555	1.78724	2.55007	4.21309	4.04185
DHRS4L2	DHRS4L2: 	1.36026	3.11786	0.934155	1.31699	3.33838	3.48017
DHRS7B	DHRS7B: 	3.69712	2.21333	3.61014	3.76065	2.21906	2.11744
DHRS9	DHRS9: 	-0.986378	7.08009	-1.58861	-1.39654	6.91877	7.77592
DHRSX	DHRSX: 	2.29144	0.986565	2.15693	2.32177	1.04517	1.03926
DHX30	DHX30: 	4.26476	3.18478	4.16127	4.29676	2.97533	2.73663
DHX33	DHX33: 	3.44787	1.89968	3.2732	3.30725	1.51506	1.43028
DHX35	DHX35: 	2.09451	0.896179	2.20835	2.31621	0.52481	0.249354
DHX58	DHX58: 	3.12959	-0.440518	2.67402	3.03062	-0.455398	-1.01738
DHX8	DHX8: 	4.00306	2.86498	3.94213	3.96565	2.81108	2.78644
DIABLO	DIABLO: 	4.03312	3.03697	3.72926	4.07663	2.80871	2.92149
DIAPH3	DIAPH3: 	-4.10011	-0.0999081	-3.20917	-3.42733	0.261027	0.278319
DINOL	DINOL: 	2.48945	-4.69497	1.89338	2.35376	-3.33429	-3.68686
DIS3	DIS3: 	4.02375	2.94904	3.92493	3.86518	2.84703	2.89201
DKFZP586I1420	DKFZP586I1420: 	2.20621	0.836441	2.15587	2.06119	0.141687	0.538734
DKK1	DKK1: 	6.68291	2.29045	6.59396	6.8537	3.3353	3.1722
DKK3	DKK3: 	1.35325	4.33548	1.89379	2.12468	4.22038	4.12951
DLEU2L	DLEU2L: 	-2.05939	-4.87137	-2.08934	-2.34126	-4.45675	-5.9516
DLG1-AS1	DLG1-AS1: 	-0.438763	-3.35323	-0.24865	-0.141567	-2.65624	-3.10608
DLG5-AS1	DLG5-AS1: 	0.588015	-2.55177	0.603909	0.522685	-2.49954	-2.47656
DLGAP1-AS1	DLGAP1-AS1: 	1.35648	-1.43539	0.955745	1.62767	-1.18723	-1.87474
DLGAP1-AS2	DLGAP1-AS2: 	1.50383	-3.65185	1.17368	1.19547	-2.08177	-2.90678
DLGAP4	DLGAP4: 	3.29124	4.75604	3.76697	3.46695	4.61294	4.90699
DLGAP5	DLGAP5: 	-1.87717	0.780058	-1.39787	-1.8019	1.49173	0.592052
DLK2	DLK2: 	-0.983616	2.46748	-0.016584	-0.0536876	2.74232	2.89282
DLL1	DLL1: 	-3.26556	1.55388	-1.77607	-2.4704	1.67302	2.02773
DLST	DLST: 	5.32672	3.83284	5.24454	5.40927	3.82674	3.80368
DLX1	DLX1: 	-2.76385	1.83603	-1.69221	-1.78812	1.01903	0.569709
DLX2	DLX2: 	-0.520697	2.2616	-0.00438938	-0.0819924	2.06549	2.47169
DLX3	DLX3: 	0.636575	3.96602	1.25941	1.62258	3.85486	4.10421
DLX4	DLX4: 	-3.84489	-0.36997	-3.6066	-3.50659	-0.726541	-0.754185
DLX5	DLX5: 	-3.35187	3.73635	-0.306233	-1.6757	3.54452	3.37062
DMKN	DMKN: 	7.08469	10.837	8.217	6.64375	10.3968	10.7239
DMPK	DMPK: 	3.69721	2.03434	4.18725	3.99096	2.37421	2.32512
DMTF1	DMTF1: 	3.27111	2.2857	3.43967	3.22238	2.05154	1.88942
DMWD	DMWD: 	3.49739	2.22267	3.75047	3.77587	2.15756	2.13147
DNAAF1	DNAAF1: 	-1.96108	-7.1515	-1.39996	-1.79894	-5.75134	-6.72836
DNAAF2	DNAAF2: 	2.51361	1.29485	2.43275	2.5359	1.1478	1.20757
DNAH1	DNAH1: 	0.443526	-1.9326	0.836824	0.37653	-3.32445	-3.44164
DNAH10	DNAH10: 	-2.75505	-5.77208	-2.61639	-3.13172	-6.85735	-7.15629
DNAH5	DNAH5: 	-2.84131	-5.20477	-2.46096	-3.40894	-5.42128	-6.13527
DNAH6	DNAH6: 	-1.24969	-6.63274	-1.12914	-1.31815	-7.03994	-7.432
DNAJA1	DNAJA1: 	7.94123	5.96788	7.61788	7.91451	5.75995	5.86522
DNAJB11	DNAJB11: 	6.61144	4.61933	6.17693	6.59752	4.77645	4.63759
DNAJB14	DNAJB14: 	3.58208	2.54297	3.68321	3.43024	2.05765	2.14792
DNAJB5	DNAJB5: 	0.193645	2.71509	0.203356	0.227593	2.82783	3.24674
DNAJB9	DNAJB9: 	4.87492	2.92557	4.77036	4.87823	2.87207	2.6517
DNAJC14	DNAJC14: 	3.49059	2.6396	3.60866	3.54257	2.36254	2.24275
DNAJC15	DNAJC15: 	3.4412	1.64645	3.13333	3.2663	1.70239	1.52158
DNAJC2	DNAJC2: 	4.11166	2.91897	3.91294	4.03579	2.76479	2.53646
DNAJC21	DNAJC21: 	3.5107	2.09529	3.2307	3.31547	1.81776	1.91608
DNAJC24	DNAJC24: 	2.29658	1.46638	2.25186	2.23584	1.21445	0.845475
DNAJC25	DNAJC25: 	2.83475	1.45908	2.39102	2.59087	1.02492	1.49989
DNAJC27-AS1	DNAJC27-AS1: 	-1.6606	-6.40807	-1.17957	-1.57634	-6.59287	-5.24796
DNAJC3	DNAJC3: 	4.42338	3.13016	4.36727	4.30906	3.20243	3.08797
DNAJC30	DNAJC30: 	2.67364	0.832511	2.36515	2.83025	0.860009	0.644053
DNAJC4	DNAJC4: 	3.64528	2.53607	3.69635	3.71358	2.43483	2.43895
DNAJC8	DNAJC8: 	5.90976	4.75698	5.55625	5.89617	4.60615	4.43623
DNAJC9	DNAJC9: 	4.25428	2.66341	4.08381	4.1914	2.80047	2.38501
DNAL1	DNAL1: 	2.12514	-0.15845	1.81419	2.03052	-0.747851	-0.795952
DNAL4	DNAL4: 	4.6473	2.54626	4.40604	4.77783	2.31138	2.35805
DNASE1	DNASE1: 	1.56301	-0.604371	1.34641	1.51115	-0.694848	-0.953279
DNASE1L1	DNASE1L1: 	2.34169	0.867694	2.19485	2.531	1.11968	0.370908
DNASE1L2	DNASE1L2: 	0.747804	4.72325	1.48749	1.42171	4.45467	4.87486
DNASE1L3	DNASE1L3: 	-2.50665	1.46967	-2.13195	-2.40539	1.38704	1.37255
DNASE2	DNASE2: 	5.70482	3.1728	5.28409	5.78398	2.99329	2.886
DND1	DND1: 	3.458	1.31538	3.45483	3.73035	1.4679	1.60212
DNHD1	DNHD1: 	0.187627	-1.65698	0.0909058	0.0788115	-1.66655	-2.16624
