ProbeID	GSM4634681	GSM4634685	GSM4634683	GSM4634682	GSM4634686	GSM4634684
GPRC5D-AS1	1.0	0.0	1.0	1.0	0.0	0.0
GPRIN2	0.0	3.0	0.0	0.0	3.0	3.0
GPS1	28.0	12.0	29.0	33.0	15.0	13.0
GPSM1	0.0	19.0	1.0	1.0	20.0	36.0
GPT	0.0	0.0	0.0	0.0	0.0	0.0
GPT2	2.0	12.0	2.0	2.0	13.0	9.0
GPX1	136.0	18.0	140.0	176.0	20.0	16.0
GPX3	90.0	457.0	136.0	75.0	439.0	516.0
GPX4	109.0	42.0	123.0	142.0	53.0	46.0
GPX8	0.0	1.0	0.0	0.0	1.0	1.0
GRB2	63.0	25.0	55.0	59.0	20.0	20.0
GRID2IP	0.0	0.0	0.0	0.0	0.0	0.0
GRIN2C	0.0	0.0	0.0	0.0	0.0	0.0
GRINA	50.0	17.0	50.0	55.0	17.0	16.0
GRK5	0.0	1.0	0.0	0.0	1.0	1.0
GRPEL2	5.0	13.0	6.0	5.0	13.0	20.0
GSDMA	5.0	187.0	12.0	14.0	149.0	206.0
GSDMC	2.0	17.0	3.0	3.0	21.0	17.0
GSDME	1.0	11.0	2.0	2.0	10.0	12.0
GSEC	15.0	1.0	12.0	14.0	1.0	1.0
GSK3B	21.0	11.0	23.0	20.0	9.0	9.0
GSKIP	31.0	13.0	27.0	28.0	11.0	13.0
GSN	133.0	62.0	160.0	156.0	82.0	76.0
GSN-AS1	0.0	0.0	0.0	0.0	0.0	0.0
GSTA4	2.0	31.0	2.0	2.0	34.0	31.0
GSTCD	7.0	1.0	6.0	6.0	1.0	1.0
GSTK1	70.0	33.0	67.0	84.0	35.0	32.0
GSTM2	0.0	1.0	0.0	0.0	1.0	0.0
GSTM3	0.0	2.0	0.0	0.0	2.0	2.0
GSTM4	0.0	2.0	0.0	0.0	1.0	1.0
GSTT1	34.0	7.0	24.0	35.0	7.0	7.0
GTF2A1	13.0	5.0	13.0	11.0	3.0	3.0
GTF2A2	48.0	21.0	34.0	42.0	17.0	20.0
GTF2B	90.0	22.0	75.0	87.0	20.0	23.0
GTF2F1	52.0	24.0	49.0	60.0	26.0	24.0
GTF2H2C_2	4.0	0.0	3.0	4.0	0.0	0.0
GTF2H3	13.0	6.0	11.0	11.0	5.0	4.0
GTF2H4	17.0	5.0	16.0	16.0	5.0	4.0
GTF2IP12	0.0	0.0	0.0	0.0	0.0	0.0
GTF2IRD2	1.0	0.0	1.0	1.0	0.0	0.0
GTF2IRD2B	3.0	1.0	4.0	3.0	0.0	0.0
GTF3A	28.0	11.0	28.0	30.0	10.0	9.0
GTF3C4	8.0	4.0	8.0	7.0	3.0	3.0
GTF3C5	37.0	14.0	36.0	39.0	14.0	14.0
GTPBP1	25.0	10.0	27.0	24.0	10.0	11.0
GTPBP10	6.0	2.0	5.0	5.0	1.0	1.0
GTPBP2	13.0	34.0	13.0	12.0	29.0	36.0
GTPBP8	6.0	3.0	6.0	6.0	2.0	2.0
GUCA1B	4.0	0.0	4.0	4.0	0.0	0.0
GULP1	31.0	2.0	31.0	29.0	3.0	2.0
GUSB	25.0	6.0	16.0	23.0	8.0	8.0
GXYLT1	7.0	2.0	7.0	6.0	2.0	2.0
H1-2	86.0	52.0	111.0	107.0	46.0	39.0
H19	0.0	14.0	0.0	0.0	28.0	32.0
H2AC13	4.0	1.0	5.0	6.0	0.0	0.0
H2AC15	0.0	0.0	0.0	0.0	0.0	0.0
H2AC16	0.0	0.0	0.0	0.0	0.0	0.0
H2AZ1	582.0	96.0	477.0	620.0	66.0	64.0
H2AZ2	17.0	6.0	16.0	15.0	4.0	3.0
H2BC20P	7.0	1.0	10.0	9.0	1.0	1.0
H2BC7	2.0	0.0	2.0	2.0	0.0	0.0
H3-2	1.0	0.0	1.0	1.0	0.0	0.0
H3C10	5.0	0.0	5.0	6.0	1.0	0.0
H3C14	1.0	0.0	1.0	1.0	0.0	0.0
H3C15	1.0	0.0	1.0	1.0	0.0	0.0
H3C6	2.0	0.0	2.0	2.0	0.0	0.0
H4C14	10.0	0.0	6.0	11.0	0.0	0.0
H4C15	10.0	0.0	6.0	11.0	0.0	0.0
HACD2	47.0	18.0	52.0	46.0	17.0	17.0
HACD3	29.0	13.0	24.0	26.0	8.0	8.0
HACL1	8.0	3.0	8.0	8.0	2.0	3.0
HADH	12.0	6.0	11.0	12.0	5.0	5.0
HAGH	13.0	4.0	12.0	15.0	4.0	4.0
HAL	0.0	146.0	0.0	0.0	86.0	103.0
HAP1	6.0	1.0	6.0	7.0	0.0	0.0
HAS3	4.0	64.0	5.0	7.0	44.0	67.0
HAT1	49.0	21.0	41.0	44.0	16.0	17.0
HAUS3	5.0	1.0	5.0	4.0	1.0	1.0
HAUS6	8.0	2.0	7.0	7.0	2.0	2.0
HBS1L	9.0	5.0	9.0	9.0	4.0	4.0
HCAR2	2.0	15.0	3.0	3.0	17.0	19.0
HCAR3	1.0	6.0	2.0	1.0	8.0	8.0
HCCS	26.0	11.0	22.0	26.0	11.0	12.0
HCFC1R1	39.0	7.0	46.0	44.0	10.0	8.0
HCG15	0.0	0.0	0.0	0.0	0.0	0.0
HCG18	2.0	1.0	2.0	2.0	0.0	1.0
HCG22	0.0	3.0	0.0	0.0	4.0	6.0
HCG4	2.0	0.0	2.0	3.0	0.0	0.0
HCG4B	0.0	0.0	0.0	1.0	0.0	0.0
HCN3	0.0	1.0	0.0	0.0	1.0	1.0
HCP5	24.0	0.0	6.0	15.0	0.0	0.0
HDAC2	22.0	10.0	22.0	21.0	8.0	9.0
HDAC9	7.0	0.0	6.0	7.0	0.0	0.0
HDDC2	3.0	9.0	4.0	4.0	8.0	8.0
HDDC3	4.0	1.0	3.0	5.0	1.0	1.0
HDGFL2	14.0	4.0	17.0	16.0	6.0	5.0
HDX	0.0	0.0	0.0	0.0	0.0	0.0
HEATR3	2.0	4.0	1.0	2.0	4.0	3.0
HEBP1	34.0	11.0	34.0	33.0	13.0	13.0
HEBP2	30.0	8.0	25.0	26.0	9.0	11.0
HECTD4	9.0	4.0	10.0	8.0	3.0	3.0
HELZ	9.0	2.0	9.0	8.0	1.0	1.0
HELZ2	9.0	1.0	9.0	10.0	2.0	2.0
HEMK1	1.0	0.0	1.0	1.0	0.0	0.0
HERC2P11	0.0	0.0	0.0	0.0	0.0	0.0
HERC2P3	2.0	0.0	2.0	2.0	0.0	0.0
HERC2P9	4.0	2.0	5.0	4.0	2.0	2.0
HERC3	19.0	5.0	18.0	17.0	6.0	5.0
HERC5	5.0	0.0	2.0	4.0	0.0	0.0
HERC6	24.0	3.0	18.0	20.0	4.0	3.0
HES1	28.0	8.0	29.0	28.0	11.0	9.0
HES2	44.0	13.0	36.0	38.0	19.0	13.0
HES5	0.0	3.0	1.0	1.0	2.0	2.0
HES6	4.0	0.0	4.0	6.0	0.0	0.0
HESX1	0.0	0.0	0.0	0.0	0.0	0.0
HEXA	25.0	6.0	15.0	25.0	3.0	3.0
HEXA-AS1	1.0	0.0	1.0	1.0	0.0	0.0
HEXB	181.0	48.0	134.0	176.0	37.0	41.0
HEXD	1.0	0.0	2.0	2.0	0.0	0.0
HEXIM2	2.0	1.0	2.0	2.0	0.0	0.0
HGSNAT	17.0	5.0	18.0	16.0	4.0	3.0
HHAT	6.0	0.0	6.0	6.0	0.0	0.0
HHIPL1	0.0	0.0	0.0	0.0	0.0	0.0
HHLA3	12.0	5.0	11.0	13.0	4.0	4.0
HIBADH	20.0	6.0	19.0	19.0	5.0	6.0
HIBCH	12.0	5.0	11.0	12.0	4.0	3.0
HINFP	5.0	2.0	5.0	6.0	2.0	2.0
HINT3	34.0	15.0	28.0	29.0	12.0	13.0
HIRA	14.0	8.0	14.0	15.0	7.0	6.0
HIVEP1	5.0	2.0	5.0	4.0	1.0	2.0
HIVEP2	17.0	5.0	18.0	17.0	5.0	5.0
HJURP	0.0	0.0	0.0	0.0	1.0	0.0
HK1	20.0	55.0	27.0	24.0	54.0	59.0
HK2	10.0	25.0	10.0	10.0	23.0	28.0
HKDC1	0.0	0.0	0.0	0.0	0.0	0.0
HLA-A	1001.0	72.0	345.0	776.0	53.0	51.0
HLA-B	1834.0	66.0	583.0	1383.0	35.0	30.0
HLA-C	1061.0	59.0	552.0	997.0	56.0	44.0
HLA-DOB	0.0	0.0	1.0	0.0	0.0	0.0
HLA-E	445.0	83.0	299.0	417.0	81.0	79.0
HLA-F	59.0	1.0	13.0	44.0	1.0	0.0
HLA-F-AS1	3.0	0.0	0.0	2.0	0.0	0.0
HLA-H	139.0	4.0	55.0	126.0	4.0	4.0
HLA-J	1.0	0.0	0.0	1.0	0.0	0.0
HLA-L	8.0	0.0	3.0	7.0	0.0	0.0
HLA-V	2.0	0.0	2.0	2.0	0.0	0.0
HLF	0.0	0.0	0.0	0.0	0.0	0.0
HMBS	1.0	5.0	2.0	1.0	5.0	4.0
HMCN1	0.0	0.0	0.0	0.0	0.0	0.0
HMGA2	4.0	1.0	4.0	4.0	2.0	2.0
HMGB1	67.0	19.0	52.0	54.0	14.0	13.0
HMGCL	41.0	16.0	37.0	40.0	14.0	16.0
HMGCR	40.0	123.0	35.0	39.0	91.0	101.0
HMGCS1	11.0	42.0	10.0	10.0	46.0	37.0
HMGN1	202.0	91.0	167.0	188.0	89.0	92.0
HMGN2	101.0	30.0	82.0	88.0	22.0	19.0
HMGN3-AS1	1.0	0.0	1.0	1.0	0.0	0.0
HMGN4	21.0	9.0	17.0	21.0	6.0	6.0
HMGXB3	23.0	5.0	22.0	24.0	5.0	4.0
HMOX1	6.0	300.0	11.0	11.0	206.0	353.0
HMOX2	15.0	41.0	13.0	16.0	40.0	50.0
HNRNPA1P33	1.0	11.0	2.0	1.0	16.0	10.0
HNRNPAB	132.0	55.0	109.0	133.0	42.0	35.0
HNRNPF	121.0	46.0	115.0	117.0	42.0	38.0
HNRNPH2	42.0	9.0	42.0	35.0	7.0	7.0
HNRNPLL	13.0	4.0	12.0	12.0	2.0	2.0
HOMER2	1.0	40.0	1.0	1.0	32.0	34.0
HOPX	1.0	492.0	0.0	1.0	293.0	447.0
HOTAIR	5.0	0.0	5.0	6.0	0.0	0.0
HOXA-AS2	1.0	0.0	1.0	1.0	0.0	0.0
HOXA-AS3	0.0	0.0	0.0	0.0	0.0	0.0
HOXA1	9.0	1.0	9.0	8.0	2.0	2.0
HOXA10	2.0	0.0	1.0	1.0	0.0	0.0
HOXA4	1.0	0.0	1.0	1.0	0.0	0.0
HOXA5	6.0	0.0	6.0	4.0	1.0	0.0
HOXA6	1.0	0.0	1.0	1.0	0.0	0.0
HOXB7	0.0	0.0	0.0	0.0	0.0	0.0
HOXC-AS1	2.0	0.0	1.0	1.0	0.0	0.0
HOXC-AS3	3.0	0.0	2.0	2.0	0.0	0.0
HOXC10	17.0	3.0	12.0	16.0	4.0	3.0
HOXC11	5.0	0.0	4.0	5.0	0.0	0.0
HOXC12	2.0	0.0	1.0	2.0	0.0	0.0
HOXC13	27.0	8.0	26.0	28.0	8.0	8.0
HOXC13-AS	16.0	7.0	15.0	18.0	6.0	7.0
HOXC6	3.0	0.0	2.0	2.0	0.0	0.0
HOXC9	3.0	0.0	2.0	2.0	0.0	0.0
HOXD10	0.0	0.0	0.0	0.0	0.0	0.0
HOXD11	0.0	0.0	0.0	0.0	0.0	0.0
HP1BP3	24.0	13.0	24.0	21.0	11.0	9.0
HPDL	0.0	0.0	0.0	0.0	0.0	0.0
HPF1	32.0	7.0	25.0	31.0	5.0	5.0
HPGD	17.0	303.0	19.0	12.0	108.0	151.0
HPRT1	1.0	7.0	1.0	1.0	6.0	5.0
HPS1	12.0	6.0	14.0	14.0	6.0	6.0
HPS3	4.0	2.0	4.0	4.0	1.0	1.0
HPS5	14.0	5.0	14.0	13.0	4.0	4.0
HPSE	5.0	21.0	6.0	6.0	18.0	26.0
HPX	1.0	0.0	1.0	1.0	0.0	0.0
HRK	0.0	0.0	0.0	0.0	0.0	0.0
HRNR	0.0	6.0	1.0	1.0	4.0	4.0
HS3ST6	0.0	1.0	0.0	0.0	1.0	3.0
HS6ST2	3.0	0.0	4.0	4.0	0.0	0.0
HSBP1	14.0	5.0	10.0	13.0	5.0	5.0
HSD11B2	0.0	1.0	0.0	0.0	2.0	1.0
HSD17B3	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B4	19.0	47.0	22.0	18.0	41.0	39.0
HSDL1	9.0	4.0	7.0	8.0	3.0	4.0
HSDL2	29.0	14.0	24.0	24.0	11.0	12.0
HSF1	29.0	15.0	37.0	34.0	18.0	17.0
HSF2BP	0.0	0.0	0.0	0.0	0.0	0.0
HSFX1	0.0	0.0	0.0	0.0	0.0	0.0
HSP90AA1	544.0	185.0	483.0	529.0	209.0	219.0
HSPA14	13.0	4.0	11.0	12.0	4.0	3.0
HSPA5	184.0	72.0	177.0	185.0	98.0	76.0
HSPB1	238.0	1923.0	336.0	323.0	2344.0	2750.0
HSPB8	8.0	86.0	10.0	8.0	69.0	77.0
HSPG2	14.0	5.0	24.0	16.0	6.0	7.0
HTR1D	0.0	0.0	0.0	0.0	0.0	0.0
HTR7P1	5.0	0.0	3.0	4.0	0.0	0.0
HTRA1	12.0	61.0	17.0	22.0	67.0	63.0
HTRA2	9.0	4.0	11.0	12.0	3.0	4.0
HYAL1	0.0	4.0	0.0	0.0	4.0	4.0
HYLS1	2.0	0.0	1.0	1.0	0.0	0.0
HYOU1	31.0	11.0	27.0	33.0	14.0	9.0
ICAM3	1.0	0.0	1.0	1.0	0.0	0.0
ICE1	12.0	4.0	12.0	11.0	3.0	3.0
ICE2	9.0	2.0	7.0	7.0	1.0	1.0
ICMT	34.0	16.0	33.0	35.0	15.0	13.0
ICOSLG	2.0	1.0	3.0	3.0	1.0	1.0
ID1	40.0	104.0	53.0	47.0	134.0	166.0
ID2-AS1	3.0	0.0	3.0	2.0	0.0	0.0
IDE	10.0	53.0	10.0	10.0	27.0	39.0
IDH1	80.0	30.0	82.0	73.0	33.0	24.0
IDH3G	23.0	12.0	25.0	26.0	11.0	10.0
IDNK	2.0	0.0	3.0	2.0	0.0	0.0
IDS	65.0	19.0	66.0	60.0	20.0	20.0
IDUA	3.0	1.0	3.0	4.0	1.0	1.0
IER3IP1	27.0	11.0	21.0	26.0	8.0	10.0
IFFO2	7.0	108.0	7.0	8.0	61.0	105.0
IFI27L1	15.0	2.0	9.0	16.0	3.0	2.0
IFI27L2	9.0	27.0	6.0	10.0	33.0	32.0
IFIH1	30.0	3.0	24.0	24.0	4.0	3.0
IFIT2	5.0	0.0	4.0	4.0	0.0	0.0
IFIT5	20.0	2.0	12.0	16.0	2.0	1.0
IFITM10	30.0	4.0	35.0	34.0	4.0	4.0
IFNAR1	19.0	5.0	20.0	17.0	4.0	4.0
IFNK	0.0	3.0	0.0	0.0	5.0	3.0
IFT20	25.0	6.0	19.0	26.0	5.0	6.0
IFT22	4.0	0.0	4.0	5.0	0.0	0.0
IFT43	10.0	4.0	8.0	10.0	4.0	4.0
IFT46	12.0	5.0	11.0	11.0	4.0	4.0
IFT52	9.0	4.0	8.0	10.0	3.0	3.0
IGF1R	17.0	4.0	18.0	16.0	4.0	4.0
IGF2BP2	41.0	15.0	43.0	39.0	16.0	16.0
IGF2R	26.0	12.0	31.0	30.0	10.0	11.0
IGFBP2	4.0	26.0	6.0	6.0	29.0	29.0
IGFBP4	14.0	6.0	16.0	19.0	5.0	5.0
IGFBP7	47.0	5.0	45.0	64.0	5.0	4.0
IGFL1	5.0	121.0	10.0	6.0	93.0	57.0
IGFL2	2.0	48.0	2.0	3.0	50.0	56.0
IGFL2-AS1	20.0	5.0	21.0	20.0	7.0	4.0
IGFL3	1.0	30.0	1.0	2.0	18.0	30.0
IGSF11	0.0	0.0	0.0	0.0	0.0	0.0
IKBKB	16.0	6.0	20.0	17.0	7.0	6.0
IKZF2	15.0	3.0	17.0	11.0	3.0	3.0
IL10RB	31.0	12.0	26.0	33.0	10.0	11.0
IL10RB-DT	1.0	0.0	0.0	1.0	0.0	0.0
IL12RB2	0.0	0.0	0.0	0.0	0.0	0.0
IL13RA1	93.0	17.0	86.0	83.0	22.0	20.0
IL13RA2	0.0	0.0	0.0	0.0	0.0	0.0
IL15	2.0	0.0	2.0	2.0	0.0	0.0
IL15RA	4.0	0.0	4.0	5.0	0.0	0.0
IL17RD	0.0	0.0	0.0	0.0	0.0	0.0
IL18	27.0	331.0	49.0	27.0	175.0	258.0
IL18BP	0.0	0.0	1.0	1.0	0.0	0.0
IL1A	7.0	52.0	6.0	9.0	42.0	87.0
IL1B	7.0	39.0	4.0	8.0	47.0	80.0
IL1F10	0.0	10.0	0.0	0.0	10.0	9.0
IL1RL2	0.0	2.0	0.0	0.0	3.0	3.0
IL1RN	31.0	229.0	31.0	29.0	270.0	349.0
IL20RB	5.0	132.0	10.0	8.0	118.0	131.0
IL22RA1	5.0	22.0	6.0	6.0	24.0	23.0
IL27RA	0.0	1.0	0.0	0.0	1.0	0.0
IL2RB	3.0	0.0	4.0	4.0	0.0	0.0
IL33	0.0	0.0	0.0	0.0	0.0	0.0
IL36B	0.0	9.0	0.0	0.0	9.0	7.0
IL36G	1.0	34.0	1.0	2.0	46.0	50.0
IL36RN	5.0	72.0	3.0	5.0	89.0	91.0
IL37	0.0	44.0	0.0	0.0	10.0	14.0
IL6R	26.0	9.0	27.0	26.0	7.0	8.0
IL6ST	19.0	10.0	20.0	18.0	6.0	6.0
ILDR1	2.0	0.0	2.0	2.0	0.0	0.0
ILF2	181.0	48.0	152.0	185.0	48.0	45.0
ILF3-DT	3.0	1.0	3.0	4.0	1.0	1.0
IMMP2L	1.0	0.0	0.0	1.0	0.0	0.0
IMPA2	16.0	58.0	21.0	25.0	66.0	70.0
IMPAD1	22.0	7.0	20.0	21.0	6.0	6.0
IMPDH1	1.0	5.0	1.0	1.0	8.0	5.0
INA	0.0	1.0	0.0	0.0	2.0	1.0
INAFM2	13.0	5.0	14.0	14.0	3.0	4.0
INCA1	1.0	0.0	2.0	1.0	0.0	0.0
INF2	12.0	2.0	17.0	17.0	4.0	3.0
ING1	1.0	0.0	2.0	1.0	0.0	0.0
INHBA	5.0	1.0	5.0	5.0	2.0	1.0
INKA1	0.0	6.0	0.0	1.0	7.0	5.0
INKA2	8.0	2.0	6.0	7.0	1.0	1.0
INO80B-WBP1	14.0	6.0	13.0	12.0	5.0	3.0
INO80C	6.0	18.0	6.0	7.0	17.0	20.0
INPP4B	10.0	3.0	9.0	8.0	4.0	4.0
INPP5F	10.0	3.0	8.0	9.0	3.0	2.0
INPP5J	0.0	1.0	0.0	0.0	1.0	1.0
INPP5K	17.0	8.0	18.0	18.0	7.0	7.0
INPPL1	26.0	9.0	30.0	27.0	8.0	8.0
INSIG1	2.0	17.0	1.0	3.0	14.0	13.0
INSIG2	23.0	10.0	20.0	21.0	6.0	7.0
INSYN1	0.0	4.0	0.0	0.0	2.0	4.0
INSYN2B	0.0	0.0	0.0	0.0	0.0	0.0
INTS11	31.0	12.0	35.0	35.0	12.0	12.0
INTS2	3.0	1.0	3.0	2.0	1.0	1.0
INTS3	15.0	9.0	20.0	16.0	8.0	7.0
INTS6-AS1	2.0	0.0	2.0	2.0	0.0	0.0
INTS6L	7.0	2.0	10.0	8.0	1.0	1.0
INTS7	1.0	5.0	1.0	1.0	3.0	3.0
IP6K1	23.0	10.0	23.0	23.0	9.0	8.0
IPCEF1	0.0	0.0	0.0	0.0	0.0	0.0
IPMK	3.0	1.0	3.0	2.0	1.0	1.0
IPPK	7.0	15.0	7.0	7.0	15.0	16.0
IQCA1	0.0	1.0	0.0	0.0	1.0	1.0
IQCB1	10.0	3.0	8.0	8.0	3.0	3.0
IQCD	4.0	0.0	3.0	4.0	0.0	0.0
IQCE	13.0	1.0	14.0	12.0	1.0	1.0
IQCG	4.0	1.0	4.0	4.0	0.0	0.0
IQCH	1.0	0.0	0.0	0.0	0.0	0.0
IQCK	6.0	1.0	7.0	6.0	1.0	2.0
IQGAP3	0.0	0.0	0.0	0.0	0.0	0.0
IQSEC1	0.0	2.0	0.0	0.0	1.0	1.0
IRAIN	0.0	0.0	0.0	0.0	0.0	0.0
IRAK2	1.0	4.0	2.0	2.0	4.0	6.0
IRF1	52.0	1.0	44.0	51.0	3.0	3.0
IRF1-AS1	6.0	0.0	4.0	5.0	0.0	0.0
IRF2	19.0	7.0	17.0	17.0	6.0	6.0
IRF2BPL	11.0	5.0	11.0	13.0	5.0	5.0
IRF3	34.0	12.0	41.0	38.0	17.0	13.0
IRS2	4.0	1.0	5.0	4.0	1.0	1.0
IRX2	12.0	4.0	15.0	14.0	6.0	5.0
IRX3	0.0	3.0	1.0	0.0	6.0	4.0
IRX4	0.0	2.0	0.0	0.0	4.0	4.0
IRX5	13.0	3.0	17.0	12.0	4.0	3.0
ISCU	23.0	6.0	22.0	26.0	6.0	6.0
ISG15	66.0	6.0	54.0	76.0	14.0	10.0
ISG20	5.0	1.0	4.0	5.0	1.0	2.0
ISL1	0.0	2.0	0.0	0.0	1.0	1.0
ISM1	0.0	0.0	0.0	0.0	0.0	0.0
IST1	47.0	23.0	45.0	43.0	21.0	22.0
ISY1	10.0	3.0	7.0	9.0	2.0	3.0
ISY1-RAB43	15.0	4.0	14.0	15.0	6.0	4.0
ITCH	37.0	16.0	41.0	34.0	14.0	16.0
ITFG1	81.0	15.0	79.0	81.0	13.0	15.0
ITGA5	37.0	6.0	30.0	37.0	9.0	6.0
ITGA7	0.0	0.0	1.0	1.0	0.0	0.0
ITGAV	44.0	14.0	46.0	43.0	17.0	12.0
ITGB1	460.0	183.0	446.0	440.0	193.0	211.0
ITGB2	0.0	0.0	1.0	1.0	0.0	0.0
ITGB3BP	7.0	3.0	6.0	7.0	2.0	2.0
ITGB6	33.0	5.0	35.0	36.0	8.0	4.0
ITLN2	0.0	0.0	0.0	0.0	0.0	0.0
ITM2B	127.0	50.0	100.0	117.0	49.0	39.0
ITPR2	0.0	2.0	0.0	0.0	2.0	1.0
ITPRIPL1	0.0	0.0	0.0	0.0	0.0	0.0
ITPRIPL2	7.0	1.0	6.0	7.0	1.0	0.0
ITSN1	4.0	1.0	5.0	4.0	1.0	1.0
IVL	217.0	2592.0	262.0	213.0	2118.0	2922.0
IZUMO4	1.0	0.0	1.0	1.0	0.0	0.0
JADE3	6.0	2.0	7.0	4.0	2.0	1.0
JAGN1	15.0	7.0	13.0	17.0	7.0	7.0
JAK1	66.0	29.0	72.0	62.0	23.0	22.0
JARID2-AS1	0.0	0.0	0.0	0.0	0.0	0.0
JAZF1	0.0	2.0	0.0	0.0	0.0	1.0
JDP2	0.0	1.0	0.0	0.0	0.0	1.0
JKAMP	17.0	7.0	15.0	17.0	6.0	6.0
JMJD1C	22.0	11.0	24.0	20.0	9.0	12.0
JOSD1	37.0	8.0	30.0	35.0	7.0	7.0
JPT2	64.0	21.0	57.0	63.0	22.0	22.0
JRK	4.0	1.0	4.0	4.0	1.0	1.0
JTB	73.0	28.0	64.0	81.0	26.0	27.0
JUP	194.0	548.0	235.0	216.0	675.0	670.0
KALRN	0.0	1.0	0.0	0.0	0.0	1.0
KANK1	7.0	19.0	9.0	7.0	18.0	19.0
KANK3	0.0	0.0	0.0	0.0	0.0	0.0
KANK4	0.0	4.0	1.0	1.0	6.0	4.0
KANSL1	16.0	7.0	17.0	15.0	7.0	6.0
KANSL1-AS1	2.0	0.0	2.0	3.0	0.0	0.0
KANSL1L	2.0	0.0	3.0	2.0	0.0	0.0
KAT14	5.0	3.0	5.0	6.0	2.0	2.0
KAT8	16.0	6.0	17.0	20.0	5.0	5.0
KBTBD2	19.0	7.0	18.0	17.0	4.0	5.0
KBTBD6	2.0	0.0	2.0	2.0	0.0	0.0
KCNB1	0.0	0.0	0.0	0.0	0.0	0.0
KCND1	0.0	0.0	0.0	0.0	0.0	0.0
KCNJ14	0.0	0.0	0.0	0.0	0.0	0.0
KCNJ2-AS1	0.0	0.0	0.0	0.0	0.0	0.0
KCNK1	47.0	19.0	41.0	47.0	18.0	21.0
KCNK4-TEX40	0.0	0.0	0.0	0.0	0.0	0.0
KCNK7	0.0	3.0	0.0	0.0	5.0	3.0
KCNN4	10.0	0.0	8.0	13.0	0.0	0.0
KCNQ1OT1	0.0	0.0	0.0	0.0	0.0	0.0
KCNS1	0.0	1.0	0.0	0.0	1.0	1.0
KCTD11	21.0	47.0	21.0	24.0	44.0	55.0
KCTD13	5.0	2.0	4.0	6.0	1.0	1.0
KCTD15	0.0	7.0	0.0	0.0	7.0	7.0
KCTD17	0.0	7.0	1.0	1.0	6.0	7.0
KCTD3	39.0	10.0	37.0	33.0	10.0	10.0
KCTD7	2.0	1.0	1.0	1.0	0.0	0.0
KDF1	21.0	5.0	19.0	22.0	7.0	8.0
KDM1A	70.0	20.0	78.0	73.0	19.0	15.0
KDM4B	16.0	4.0	22.0	17.0	5.0	5.0
KDM4D	0.0	0.0	0.0	0.0	0.0	0.0
KDM5A	15.0	7.0	15.0	13.0	6.0	6.0
KDM6A	12.0	5.0	14.0	11.0	4.0	5.0
KDM8	0.0	0.0	1.0	1.0	0.0	0.0
KDSR	31.0	9.0	27.0	25.0	9.0	9.0
KHNYN	43.0	13.0	44.0	38.0	13.0	13.0
KHSRP	38.0	16.0	42.0	41.0	19.0	17.0
KIAA0040	14.0	1.0	11.0	16.0	1.0	0.0
KIAA0232	26.0	12.0	26.0	23.0	9.0	10.0
KIAA0319L	27.0	9.0	28.0	26.0	9.0	8.0
KIAA0556	10.0	5.0	12.0	10.0	4.0	5.0
KIAA0753	8.0	2.0	7.0	7.0	2.0	2.0
KIAA0754	3.0	0.0	2.0	2.0	0.0	0.0
KIAA0825	0.0	0.0	0.0	0.0	0.0	0.0
KIAA0930	13.0	34.0	15.0	15.0	25.0	32.0
KIAA1107	1.0	0.0	1.0	0.0	0.0	0.0
KIAA1143	12.0	4.0	10.0	11.0	2.0	2.0
KIAA1211L	2.0	1.0	2.0	2.0	1.0	1.0
KIAA1217	18.0	5.0	19.0	16.0	6.0	5.0
KIAA1324	0.0	0.0	0.0	0.0	0.0	0.0
KIAA1656	0.0	0.0	0.0	0.0	0.0	0.0
KIAA2013	35.0	11.0	33.0	40.0	12.0	11.0
KIDINS220	16.0	8.0	18.0	15.0	5.0	6.0
KIF14	0.0	0.0	0.0	0.0	0.0	0.0
KIF1C-AS1	0.0	0.0	0.0	0.0	0.0	1.0
KIF20A	0.0	1.0	0.0	0.0	2.0	1.0
KIF23	0.0	1.0	0.0	0.0	2.0	1.0
KIF26B	0.0	0.0	0.0	0.0	0.0	0.0
KIF27	1.0	0.0	1.0	1.0	0.0	0.0
KIF2A	13.0	6.0	16.0	12.0	5.0	5.0
KIF3B	25.0	7.0	23.0	24.0	6.0	6.0
KIF4A	0.0	0.0	0.0	0.0	1.0	0.0
KIF7	0.0	0.0	0.0	0.0	0.0	0.0
KIF9	2.0	1.0	1.0	2.0	0.0	0.0
KIF9-AS1	1.0	0.0	1.0	1.0	0.0	0.0
KIFAP3	20.0	7.0	18.0	18.0	7.0	6.0
KIFC1	0.0	2.0	0.0	0.0	2.0	1.0
KIFC3	8.0	26.0	9.0	9.0	26.0	34.0
KIN	3.0	1.0	3.0	3.0	1.0	1.0
KIRREL1	1.0	3.0	1.0	1.0	5.0	4.0
KITLG	23.0	9.0	22.0	18.0	5.0	8.0
KLB	0.0	0.0	0.0	0.0	0.0	0.0
KLC2	17.0	6.0	19.0	20.0	7.0	7.0
KLC3	3.0	17.0	3.0	4.0	25.0	30.0
KLC4	5.0	2.0	6.0	6.0	1.0	1.0
KLF11	5.0	2.0	5.0	5.0	2.0	2.0
KLF3-AS1	1.0	0.0	1.0	1.0	0.0	0.0
KLF9	15.0	1.0	18.0	15.0	0.0	0.0
