AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
C9orf43	C9orf43	-1.93	-1.93	-0.00	0.00	-5.43	0.75	2.60	3	3	0	3
SNHG32	SNHG32	3.97	3.97	-0.00	0.00	3.15	5.01	0.73	3	2	1	3
TMEM79	TMEM79	6.34	6.34	0.00	0.00	5.41	7.31	0.83	3	3	0	3
SCAF4	SCAF4	3.18	3.18	-0.00	0.00	2.59	3.91	0.55	3	1	3	2
FBXO27	FBXO27	2.07	2.07	0.00	0.00	0.81	3.08	1.00	3	3	0	3
APOB	APOB	-4.32	-4.32	-0.00	0.00	-7.67	0.00	2.48	3	3	0	3
VARS2	VARS2	2.57	2.57	-0.00	0.00	1.69	3.47	0.82	3	3	0	3
PLD2	PLD2	4.16	4.16	-0.00	0.00	3.10	5.40	1.02	3	3	0	3
FAM32A	FAM32A	6.23	6.23	0.00	0.00	5.42	7.06	0.72	3	3	0	3
KIF9	KIF9	0.54	0.54	0.00	0.00	-0.23	1.26	0.60	3	2	2	2
CENPBD1	CENPBD1	1.99	1.99	0.00	0.00	1.08	2.78	0.69	3	2	2	2
AREL1	AREL1	3.67	3.67	0.00	0.00	2.76	4.56	0.82	3	3	0	3
ZNF525	ZNF525	0.44	0.44	0.00	0.00	-0.76	1.45	0.97	3	3	0	3
CPSF4	CPSF4	3.29	3.29	0.00	0.00	2.52	4.02	0.70	3	3	0	3
LINC02210	LINC02210	2.16	2.16	-0.00	0.00	1.57	2.84	0.56	3	2	1	3
SUPT5H	SUPT5H	5.59	5.59	0.00	0.00	4.90	6.32	0.63	3	3	0	3
VPS37C	VPS37C	3.59	3.59	0.00	0.00	2.85	4.28	0.64	3	3	0	3
FABP4	FABP4	2.34	2.34	-0.00	0.00	-1.21	5.19	2.77	3	3	0	3
ULBP3	ULBP3	0.53	0.53	0.00	0.00	-0.16	1.25	0.59	3	2	2	2
GTPBP10	GTPBP10	1.60	1.60	-0.00	0.00	0.48	2.67	0.94	3	3	0	3
JDP2	JDP2	-1.71	-1.71	-0.00	0.00	-4.31	0.55	2.06	3	3	0	3
VDR	VDR	2.32	2.32	0.00	0.00	0.98	3.45	1.04	3	3	0	3
DPP4	DPP4	0.90	0.90	0.00	0.00	-2.14	3.58	2.32	3	3	0	3
SLC37A1	SLC37A1	0.88	0.88	0.00	0.00	-0.49	2.10	1.04	3	3	1	2
SPC25	SPC25	-1.97	-1.97	0.00	0.00	-3.54	0.00	1.24	3	3	0	3
KCNN4	KCNN4	0.81	0.81	-0.00	0.00	-2.15	3.76	2.66	3	3	0	3
MLXIP	MLXIP	3.80	3.80	0.00	0.00	2.87	4.66	0.80	3	3	0	3
PTPN5	PTPN5	-2.02	-2.02	0.00	0.00	-6.44	1.10	3.15	3	3	0	3
CEP76	CEP76	2.31	2.31	0.00	0.00	1.37	3.19	0.71	3	2	2	2
ZNF845	ZNF845	1.35	1.35	-0.00	0.00	0.66	2.05	0.63	3	2	1	3
MAN1A1	MAN1A1	-0.19	-0.19	0.00	0.00	-1.10	0.69	0.70	3	3	1	2
MED29	MED29	4.16	4.16	0.00	0.00	3.33	4.92	0.70	3	3	1	2
DNAJB9	DNAJB9	3.83	3.83	0.00	0.00	2.65	4.88	1.02	3	3	0	3
ZC3H6	ZC3H6	-0.24	-0.24	-0.00	0.00	-1.98	1.23	1.38	3	3	0	3
SMPD3	SMPD3	4.82	4.82	-0.00	0.00	1.31	7.41	2.39	3	3	0	3
STIM2	STIM2	2.53	2.53	-0.00	0.00	1.92	3.07	0.53	3	3	1	2
LINC01770	LINC01770	-2.02	-2.02	0.00	0.00	-5.02	0.68	2.44	3	3	0	3
UBP1	UBP1	4.06	4.06	-0.00	0.00	3.32	4.65	0.56	3	3	2	1
ZUP1	ZUP1	2.70	2.70	-0.00	0.00	2.10	3.28	0.52	3	2	3	1
UCKL1	UCKL1	3.11	3.11	0.00	0.00	2.39	3.78	0.54	3	2	2	2
CFAP43	CFAP43	-2.97	-2.97	0.00	0.00	-5.87	0.00	2.49	3	3	0	3
CEP290	CEP290	0.33	0.33	-0.00	0.00	-0.66	1.13	0.77	3	3	1	2
RPP25	RPP25	0.18	0.18	0.00	0.00	-1.06	1.50	1.04	3	3	0	3
PSAT1	PSAT1	2.95	2.95	-0.00	0.00	1.30	4.88	1.43	3	3	0	3
EDRF1	EDRF1	1.71	1.71	0.00	0.00	0.77	2.37	0.62	3	3	2	1
DCUN1D2	DCUN1D2	1.71	1.71	-0.00	0.00	0.51	2.81	1.01	3	3	0	3
FAM89A	FAM89A	2.25	2.25	-0.00	0.00	-0.94	5.36	2.79	3	3	0	3
FAM234A	FAM234A	3.94	3.94	-0.00	0.00	3.24	4.59	0.62	3	3	0	3
TEC	TEC	0.45	0.45	-0.00	0.00	-0.50	1.38	0.90	3	3	0	3
LOC400710	LOC400710	-2.13	-2.13	0.00	0.00	-5.26	0.66	2.66	3	3	0	3
SPHK2	SPHK2	1.33	1.33	0.00	0.00	0.51	2.17	0.72	3	2	1	3
NBR1	NBR1	5.30	5.30	-0.00	0.00	4.68	5.87	0.51	3	2	2	2
MPP7	MPP7	3.30	3.30	0.00	0.00	2.38	4.12	0.77	3	3	0	3
NFATC2	NFATC2	-0.56	-0.56	0.00	0.00	-3.64	2.27	2.59	3	3	0	3
CLCN5	CLCN5	1.98	1.98	-0.00	0.00	1.26	2.78	0.66	3	2	2	2
CLCA4	CLCA4	3.62	3.62	-0.00	0.00	2.15	5.01	1.34	3	3	0	3
HACD3	HACD3	4.05	4.05	0.00	0.00	3.11	4.88	0.74	3	3	1	2
CASQ2	CASQ2	-3.22	-3.22	-0.00	0.00	-6.80	0.00	2.36	3	3	0	3
SAV1	SAV1	3.38	3.38	-0.00	0.00	2.26	4.39	0.99	3	3	0	3
CBARP	CBARP	-0.61	-0.61	0.00	0.00	-2.18	0.98	1.35	3	3	0	3
OIP5	OIP5	-0.94	-0.94	0.00	0.00	-2.60	0.41	1.23	3	3	0	3
LPIN1	LPIN1	2.91	2.91	0.00	0.00	1.03	4.98	1.43	3	3	0	3
PSTPIP2	PSTPIP2	4.34	4.34	0.00	0.00	3.18	5.56	1.03	3	3	0	3
MUC16	MUC16	-2.90	-2.90	-0.00	0.00	-5.69	0.00	2.28	3	3	0	3
LRRK1	LRRK1	1.03	1.03	0.00	0.00	0.38	1.62	0.56	3	3	1	2
CDCA5	CDCA5	-0.38	-0.38	0.00	0.00	-1.37	0.84	0.84	3	3	0	3
GPN2	GPN2	2.48	2.48	-0.00	0.00	1.80	3.14	0.57	3	2	2	2
IRX5	IRX5	2.85	2.85	-0.00	0.00	1.63	4.10	1.01	3	3	0	3
TCTN3	TCTN3	4.01	4.01	-0.00	0.00	2.23	5.78	1.68	3	3	0	3
ZNF292	ZNF292	2.21	2.21	0.00	0.00	1.35	3.06	0.77	3	3	0	3
SSRP1	SSRP1	5.18	5.18	-0.00	0.00	4.46	5.83	0.58	3	3	1	2
HELZ	HELZ	2.12	2.12	0.00	0.00	0.74	3.22	1.08	3	3	0	3
VGLL4	VGLL4	3.86	3.86	0.00	0.00	3.28	4.45	0.54	3	2	2	2
NEK11	NEK11	0.96	0.96	0.00	0.00	-0.36	2.11	1.09	3	3	0	3
SHCBP1	SHCBP1	-1.48	-1.48	0.00	0.00	-3.03	0.04	1.16	3	3	0	3
SNX9	SNX9	5.20	5.20	0.00	0.00	4.35	5.85	0.61	3	3	1	2
PIK3C2B	PIK3C2B	3.19	3.19	-0.00	0.00	2.21	4.27	0.86	3	3	0	3
C6orf226	C6orf226	1.27	1.27	0.00	0.00	0.43	2.14	0.78	3	3	0	3
LOC100507507	LOC100507507	0.36	0.36	0.00	0.00	-1.15	1.49	1.01	3	3	1	2
ACER1	ACER1	0.88	0.88	-0.00	0.00	-3.63	4.90	3.92	3	3	0	3
JMJD1C	JMJD1C	3.96	3.96	-0.00	0.00	3.18	4.59	0.54	3	2	3	1
BCL6	BCL6	3.01	3.01	0.00	0.00	2.32	3.69	0.56	3	2	2	2
GNB1L	GNB1L	-0.31	-0.31	-0.00	0.00	-1.30	0.67	0.79	3	2	1	3
SPRTN	SPRTN	2.70	2.70	-0.00	0.00	2.02	3.47	0.66	3	3	0	3
SLC4A3	SLC4A3	-0.68	-0.68	0.00	0.00	-1.85	0.75	0.99	3	2	1	3
CPA6	CPA6	-2.93	-2.93	0.00	0.00	-4.05	0.00	1.11	3	3	0	3
LOC101928068	LOC101928068	-3.46	-3.46	0.00	0.00	-6.64	0.00	2.32	3	3	0	3
ATP10D	ATP10D	3.31	3.31	-0.00	0.00	2.57	4.03	0.65	3	3	0	3
INHBA	INHBA	1.59	1.59	-0.00	0.00	0.27	2.53	0.91	3	3	1	2
GNS	GNS	4.81	4.81	0.00	0.00	3.69	5.66	0.84	3	3	1	2
NIP7	NIP7	3.79	3.79	-0.00	0.00	3.19	4.51	0.55	3	2	2	2
ACAD10	ACAD10	1.57	1.57	-0.00	0.00	0.62	2.47	0.71	3	3	0	3
INKA2	INKA2	1.81	1.81	-0.00	0.00	0.19	3.10	1.16	3	3	0	3
C1orf50	C1orf50	0.89	0.89	0.00	0.00	0.03	1.76	0.78	3	3	0	3
STEAP1	STEAP1	1.66	1.66	0.00	0.00	0.06	3.57	1.59	3	3	0	3
ASB6	ASB6	3.33	3.33	0.00	0.00	2.43	4.20	0.79	3	3	0	3
WDR24	WDR24	1.85	1.85	0.00	0.00	1.25	2.49	0.53	3	2	2	2
MRPS35	MRPS35	4.53	4.53	-0.00	0.00	3.75	5.34	0.74	3	3	0	3
TLR3	TLR3	1.91	1.91	0.00	0.00	1.12	2.85	0.68	3	2	2	2
ACVR1	ACVR1	3.17	3.17	-0.00	0.00	2.32	3.91	0.71	3	3	0	3
OVGP1	OVGP1	0.12	0.12	-0.00	0.00	-1.18	1.54	1.21	3	3	0	3
CRTC2	CRTC2	3.91	3.91	-0.00	0.00	3.03	4.67	0.72	3	3	0	3
WWTR1-AS1	WWTR1-AS1	-4.37	-4.37	0.00	0.00	-6.13	0.00	1.27	3	3	0	3
CCDC82	CCDC82	1.83	1.83	0.00	0.00	0.33	3.13	1.26	3	3	0	3
NOMO3	NOMO3	3.23	3.23	0.00	0.00	2.27	4.04	0.75	3	3	0	3
HOPX	HOPX	4.36	4.36	0.00	0.00	-0.13	8.94	4.30	3	3	0	3
ZNF3	ZNF3	2.09	2.09	-0.00	0.00	1.40	2.79	0.59	3	3	1	2
STAG3L2	STAG3L2	2.11	2.11	-0.00	0.00	1.40	2.67	0.54	3	2	2	2
LOC100652758	LOC100652758	-0.75	-0.75	0.00	0.00	-4.07	2.18	2.54	3	3	0	3
CTRL	CTRL	-1.10	-1.10	-0.00	0.00	-2.23	0.07	0.91	3	3	1	2
H4C14	H4C14	1.56	1.56	-0.00	0.00	-0.25	3.58	1.71	3	3	0	3
DNHD1	DNHD1	-0.86	-0.86	-0.00	0.00	-2.17	0.19	0.99	3	3	0	3
ZC3H7B	ZC3H7B	4.10	4.10	0.00	0.00	3.52	4.68	0.52	3	2	2	2
FAM198B-AS1	FAM198B-AS1	0.68	0.68	-0.00	0.00	-2.78	3.77	3.04	3	3	0	3
KCTD3	KCTD3	4.29	4.29	0.00	0.00	3.37	5.30	0.91	3	3	0	3
ALPK3	ALPK3	-1.12	-1.12	0.00	0.00	-3.03	0.38	1.49	3	3	0	3
GRID2IP	GRID2IP	-4.31	-4.31	0.00	0.00	-5.74	0.00	1.34	3	3	0	3
TRIM22	TRIM22	4.69	4.69	-0.00	0.00	3.05	6.35	1.50	3	3	0	3
LOC101928053	LOC101928053	-2.36	-2.36	0.00	0.00	-5.99	0.96	3.18	3	3	0	3
NACC2	NACC2	2.54	2.54	-0.00	0.00	1.07	3.89	1.21	3	3	0	3
ZSWIM9	ZSWIM9	1.50	1.50	-0.00	0.00	0.50	2.36	0.72	3	2	2	2
WWC3	WWC3	3.57	3.57	0.00	0.00	2.76	4.42	0.71	3	3	0	3
BSCL2	BSCL2	1.66	1.66	-0.00	0.00	-0.60	3.63	1.76	3	3	0	3
EML1	EML1	2.22	2.22	-0.00	0.00	0.45	3.81	1.57	3	3	0	3
SRGAP2	SRGAP2	2.77	2.77	0.00	0.00	1.54	4.15	1.16	3	3	0	3
DCAF10	DCAF10	3.00	3.00	0.00	0.00	2.29	3.62	0.55	3	2	3	1
SHANK3	SHANK3	-1.84	-1.84	0.00	0.00	-3.04	0.00	0.90	3	2	1	3
M6PR	M6PR	5.64	5.64	-0.00	0.00	4.49	6.75	1.01	3	3	0	3
BCL2L2	BCL2L2	3.22	3.22	0.00	0.00	1.41	4.87	1.60	3	3	0	3
EHMT1	EHMT1	2.68	2.68	-0.00	0.00	1.99	3.49	0.64	3	3	0	3
NLRP10	NLRP10	1.26	1.26	-0.00	0.00	-1.91	4.23	2.33	3	3	0	3
AGK	AGK	2.33	2.33	0.00	0.00	1.40	3.25	0.82	3	3	0	3
MICAL1	MICAL1	1.19	1.19	-0.00	0.00	-0.08	2.68	1.18	3	3	0	3
SMURF2	SMURF2	2.37	2.37	0.00	0.00	1.68	3.02	0.58	3	2	2	2
SSBP3-AS1	SSBP3-AS1	-1.83	-1.83	0.00	0.00	-3.15	0.00	0.98	3	3	0	3
ABHD13	ABHD13	2.55	2.55	0.00	0.00	1.77	3.35	0.69	3	3	0	3
ID1	ID1	6.30	6.30	0.00	0.00	5.33	7.38	0.79	3	2	1	3
ABCB8	ABCB8	2.89	2.89	0.00	0.00	1.71	4.07	1.08	3	3	0	3
DIS3	DIS3	3.42	3.42	-0.00	0.00	2.85	4.02	0.52	3	2	2	2
ADAM19	ADAM19	-0.13	-0.13	0.00	0.00	-1.68	1.13	1.15	3	3	0	3
LINC00184	LINC00184	-1.97	-1.97	0.00	0.00	-4.97	0.54	2.29	3	3	0	3
C12orf66	C12orf66	-0.54	-0.54	0.00	0.00	-1.57	0.38	0.84	3	3	1	2
ANKRA2	ANKRA2	3.10	3.10	0.00	0.00	1.66	4.46	1.20	3	3	0	3
PAGR1	PAGR1	2.16	2.16	0.00	0.00	1.01	3.13	0.96	3	3	0	3
FXYD3	FXYD3	7.52	7.52	-0.00	0.00	6.37	8.81	1.07	3	3	0	3
FKBP14	FKBP14	2.05	2.05	0.00	0.00	1.12	3.05	0.84	3	3	0	3
TES	TES	4.95	4.95	-0.00	0.00	4.06	5.86	0.85	3	3	0	3
ZBTB42	ZBTB42	0.76	0.76	0.00	0.00	-0.77	1.96	1.13	3	3	0	3
ZFY	ZFY	2.39	2.39	0.00	0.00	1.64	3.15	0.67	3	3	0	3
MECP2	MECP2	1.63	1.63	-0.00	0.00	0.90	2.24	0.55	3	2	2	2
C2CD2L	C2CD2L	2.72	2.72	-0.00	0.00	1.96	3.44	0.61	3	3	0	3
PKN2	PKN2	4.66	4.66	-0.00	0.00	3.62	5.71	0.95	3	3	0	3
DDA1	DDA1	3.48	3.48	-0.00	0.00	2.72	4.25	0.67	3	3	0	3
ENTPD4	ENTPD4	3.14	3.14	0.00	0.00	2.43	3.86	0.60	3	3	1	2
DINOL	DINOL	-0.83	-0.83	0.00	0.00	-4.69	2.49	3.11	3	3	0	3
TEAD2	TEAD2	-0.02	-0.02	0.00	0.00	-1.55	1.28	1.24	3	3	0	3
ZC3HAV1L	ZC3HAV1L	-2.95	-2.95	0.00	0.00	-5.69	0.00	1.94	3	3	0	3
FKTN	FKTN	1.53	1.53	-0.00	0.00	0.60	2.36	0.80	3	3	0	3
PRDX1	PRDX1	7.04	7.04	0.00	0.00	5.95	8.02	0.94	3	3	0	3
ASPM	ASPM	-1.46	-1.46	0.00	0.00	-3.07	0.00	1.09	3	3	0	3
MXD4	MXD4	2.85	2.85	-0.00	0.00	2.03	3.48	0.56	3	2	3	1
KIAA1211L	KIAA1211L	0.84	0.84	-0.00	0.00	0.25	1.53	0.54	3	2	2	2
GPR137B	GPR137B	3.17	3.17	0.00	0.00	2.21	4.11	0.79	3	3	1	2
CREM	CREM	-0.13	-0.13	0.00	0.00	-1.28	0.80	0.86	3	3	1	2
LY6G6C	LY6G6C	4.06	4.06	-0.00	0.00	0.19	7.40	3.02	3	3	0	3
LINC01465	LINC01465	-1.27	-1.27	-0.00	0.00	-3.80	0.68	1.77	3	3	0	3
DPY19L4	DPY19L4	2.16	2.16	0.00	0.00	1.24	3.11	0.79	3	3	0	3
ISY1-RAB43	ISY1-RAB43	3.12	3.12	0.00	0.00	2.16	3.97	0.81	3	3	1	2
BLOC1S6	BLOC1S6	3.49	3.49	-0.00	0.00	2.43	4.49	0.83	3	3	1	2
KLK14	KLK14	0.24	0.24	0.00	0.00	-2.64	2.71	2.22	3	3	0	3
WBP1	WBP1	4.30	4.30	0.00	0.00	3.49	5.12	0.74	3	3	0	3
ATPAF1	ATPAF1	3.56	3.56	0.00	0.00	2.66	4.48	0.85	3	3	0	3
SERHL2	SERHL2	-1.22	-1.22	0.00	0.00	-3.42	0.60	1.60	3	3	0	3
CAPNS2	CAPNS2	3.00	3.00	-0.00	0.00	0.38	5.45	2.38	3	3	0	3
FLJ31356	FLJ31356	-0.19	-0.19	-0.00	0.00	-3.19	2.35	2.40	3	3	0	3
RYR1	RYR1	-0.89	-0.89	0.00	0.00	-1.69	0.00	0.67	3	2	2	2
KIF9-AS1	KIF9-AS1	-0.84	-0.84	0.00	0.00	-2.54	0.83	1.46	3	3	0	3
KRTDAP	KRTDAP	9.36	9.36	0.00	0.00	6.52	11.67	2.28	3	3	0	3
BREA2	BREA2	-0.93	-0.93	0.00	0.00	-2.35	0.29	1.13	3	3	0	3
SRRM2-AS1	SRRM2-AS1	-1.10	-1.10	0.00	0.00	-4.09	1.13	2.20	3	3	0	3
H2AZ1	H2AZ1	7.67	7.67	0.00	0.00	6.02	9.28	1.46	3	3	0	3
YDJC	YDJC	1.95	1.95	0.00	0.00	1.22	2.80	0.59	3	2	2	2
TENM3-AS1	TENM3-AS1	-2.74	-2.74	-0.00	0.00	-4.58	0.00	1.37	3	3	0	3
ZNF473	ZNF473	0.87	0.87	-0.00	0.00	-0.26	1.88	0.98	3	3	0	3
PROSER2-AS1	PROSER2-AS1	-1.66	-1.66	0.00	0.00	-3.68	0.17	1.49	3	3	0	3
ABCA4	ABCA4	-1.92	-1.92	-0.00	0.00	-4.06	0.00	1.69	3	3	0	3
PDF	PDF	1.04	1.04	0.00	0.00	0.16	1.80	0.68	3	3	1	2
ING1	ING1	0.16	0.16	-0.00	0.00	-0.86	1.09	0.84	3	3	0	3
C4orf36	C4orf36	0.44	0.44	0.00	0.00	-0.81	1.43	0.91	3	3	0	3
UBOX5	UBOX5	1.35	1.35	0.00	0.00	0.10	2.56	1.18	3	3	0	3
CCSAP	CCSAP	1.08	1.08	-0.00	0.00	-0.20	2.35	0.95	3	3	0	3
SH2D6	SH2D6	-2.75	-2.75	0.00	0.00	-6.33	0.21	2.68	3	3	0	3
NCCRP1	NCCRP1	6.89	6.89	-0.00	0.00	5.70	8.20	1.15	3	3	0	3
UBE2C	UBE2C	0.13	0.13	-0.00	0.00	-1.49	1.91	1.28	3	3	0	3
JRK	JRK	1.18	1.18	-0.00	0.00	0.21	2.10	0.87	3	3	0	3
ZNF484	ZNF484	-0.63	-0.63	0.00	0.00	-1.65	0.25	0.73	3	3	1	2
ZNF813	ZNF813	0.56	0.56	-0.00	0.00	-0.40	1.47	0.72	3	3	0	3
MOSPD3	MOSPD3	1.41	1.41	-0.00	0.00	0.35	2.71	0.92	3	3	0	3
ZNF852	ZNF852	0.16	0.16	-0.00	0.00	-1.99	1.58	1.44	3	3	0	3
TBC1D13	TBC1D13	3.31	3.31	0.00	0.00	2.34	4.15	0.81	3	3	0	3
COL5A2	COL5A2	0.78	0.78	0.00	0.00	-0.66	2.29	1.17	3	3	0	3
REEP3	REEP3	4.83	4.83	0.00	0.00	4.01	5.72	0.77	3	3	0	3
SMUG1	SMUG1	1.55	1.55	0.00	0.00	0.81	2.28	0.55	3	1	3	2
MMRN1	MMRN1	-2.73	-2.73	0.00	0.00	-5.43	0.00	2.42	3	3	0	3
LINC00672	LINC00672	-1.44	-1.44	0.00	0.00	-4.64	1.65	2.71	3	3	0	3
IKBKB	IKBKB	3.50	3.50	-0.00	0.00	2.73	4.36	0.69	3	3	0	3
AMDHD1	AMDHD1	-1.00	-1.00	-0.00	0.00	-3.00	0.76	1.61	3	3	0	3
FBXO25	FBXO25	1.48	1.48	-0.00	0.00	0.60	2.22	0.72	3	3	0	3
CCDC163	CCDC163	-0.80	-0.80	0.00	0.00	-1.93	0.18	0.95	3	3	0	3
NECAP1	NECAP1	3.57	3.57	-0.00	0.00	2.77	4.36	0.69	3	3	1	2
BDKRB2	BDKRB2	2.17	2.17	0.00	0.00	1.39	2.99	0.66	3	3	0	3
MBOAT7	MBOAT7	4.03	4.03	0.00	0.00	3.23	4.73	0.57	3	2	3	1
ARL8A	ARL8A	4.10	4.10	0.00	0.00	3.13	5.00	0.80	3	3	0	3
THAP1	THAP1	1.76	1.76	-0.00	0.00	0.76	2.68	0.78	3	3	1	2
KIF14	KIF14	-2.15	-2.15	0.00	0.00	-3.28	0.00	1.08	3	3	0	3
TXNDC11	TXNDC11	3.28	3.28	-0.00	0.00	2.66	3.94	0.56	3	2	1	3
ZDHHC14	ZDHHC14	-1.35	-1.35	0.00	0.00	-2.60	0.00	0.87	3	3	1	2
SLC7A8	SLC7A8	2.34	2.34	-0.00	0.00	0.52	4.18	1.54	3	3	0	3
LPCAT4	LPCAT4	4.27	4.27	-0.00	0.00	2.58	5.75	1.37	3	3	0	3
ARHGAP40	ARHGAP40	0.19	0.19	0.00	0.00	-2.48	2.61	2.35	3	3	0	3
FASN	FASN	3.59	3.59	0.00	0.00	1.67	5.34	1.47	3	3	0	3
CAPN10-DT	CAPN10-DT	-1.27	-1.27	0.00	0.00	-3.37	0.24	1.54	3	3	0	3
UPK1A	UPK1A	1.88	1.88	-0.00	0.00	-2.00	4.85	2.94	3	3	0	3
IMPA2	IMPA2	5.20	5.20	0.00	0.00	4.04	6.13	0.84	3	3	0	3
PPL	PPL	7.72	7.72	0.00	0.00	6.89	8.66	0.73	3	3	1	2
ABCC10	ABCC10	1.66	1.66	-0.00	0.00	0.87	2.49	0.63	3	2	2	2
LOC100507071	LOC100507071	-1.08	-1.08	-0.00	0.00	-2.49	0.28	1.25	3	3	0	3
MITD1	MITD1	3.37	3.37	-0.00	0.00	2.75	4.00	0.52	3	2	3	1
CDNF	CDNF	0.17	0.17	-0.00	0.00	-2.65	2.64	2.36	3	3	0	3
AP2A2	AP2A2	3.75	3.75	0.00	0.00	2.94	4.63	0.75	3	3	0	3
CIAO2A	CIAO2A	2.25	2.25	0.00	0.00	1.35	3.07	0.71	3	2	2	2
TIGAR	TIGAR	3.08	3.08	-0.00	0.00	2.18	4.06	0.78	3	3	0	3
MOB3C	MOB3C	3.37	3.37	-0.00	0.00	1.95	4.70	1.16	3	3	0	3
DLGAP1-AS1	DLGAP1-AS1	-0.09	-0.09	0.00	0.00	-1.87	1.63	1.43	3	3	0	3
SAFB2	SAFB2	3.21	3.21	0.00	0.00	2.24	4.12	0.85	3	3	0	3
GPR107	GPR107	4.66	4.66	-0.00	0.00	3.89	5.51	0.73	3	3	0	3
MRI1	MRI1	2.63	2.63	0.00	0.00	1.94	3.43	0.63	3	3	1	2
ATXN2	ATXN2	2.98	2.98	0.00	0.00	2.36	3.89	0.61	3	2	1	3
ABCD4	ABCD4	2.02	2.02	-0.00	0.00	1.14	2.68	0.59	3	2	2	2
CPSF1	CPSF1	3.81	3.81	0.00	0.00	3.09	4.49	0.59	3	2	2	2
LOC653160	LOC653160	-2.21	-2.21	-0.00	0.00	-3.28	0.00	1.07	3	3	0	3
PAFAH1B2	PAFAH1B2	3.47	3.47	0.00	0.00	2.59	4.29	0.77	3	3	0	3
TCAIM	TCAIM	2.25	2.25	0.00	0.00	1.44	3.10	0.67	3	2	1	3
GOLT1B	GOLT1B	3.53	3.53	0.00	0.00	2.59	4.55	0.89	3	3	0	3
ARHGEF33	ARHGEF33	-3.26	-3.26	-0.00	0.00	-4.99	0.00	1.55	3	3	0	3
ELK3	ELK3	4.67	4.67	0.00	0.00	3.72	5.42	0.69	3	3	1	2
NDUFAF5	NDUFAF5	0.09	0.09	0.00	0.00	-0.70	0.97	0.67	3	2	2	2
NDUFAF3	NDUFAF3	2.74	2.74	0.00	0.00	1.88	3.72	0.73	3	2	2	2
PRPF40A	PRPF40A	4.35	4.35	0.00	0.00	3.63	5.04	0.64	3	3	0	3
NSUN7	NSUN7	-3.08	-3.08	-0.00	0.00	-4.45	0.00	1.26	3	3	0	3
YAP1	YAP1	5.75	5.75	-0.00	0.00	4.93	6.58	0.70	3	3	0	3
KIF4A	KIF4A	-1.74	-1.74	0.00	0.00	-3.57	0.16	1.57	3	3	0	3
MBNL1-AS1	MBNL1-AS1	-1.73	-1.73	0.00	0.00	-4.16	0.01	1.68	3	3	0	3
DYNLT3	DYNLT3	4.98	4.98	0.00	0.00	3.70	6.21	1.09	3	3	0	3
RASSF9	RASSF9	-0.57	-0.57	-0.00	0.00	-3.20	1.72	2.08	3	3	0	3
ARL16	ARL16	3.56	3.56	0.00	0.00	2.24	4.92	1.25	3	3	0	3
PTPN4	PTPN4	1.08	1.08	0.00	0.00	0.30	1.76	0.59	3	3	1	2
SLC1A3	SLC1A3	1.92	1.92	0.00	0.00	0.84	2.83	0.83	3	3	1	2
NPIPB6	NPIPB6	-0.95	-0.95	0.00	0.00	-3.67	1.34	2.16	3	3	0	3
GLYR1	GLYR1	4.97	4.97	-0.00	0.00	4.32	5.59	0.60	3	3	0	3
FBXO7	FBXO7	5.11	5.11	-0.00	0.00	4.39	5.81	0.68	3	3	0	3
RPN2	RPN2	6.79	6.79	0.00	0.00	5.64	7.91	1.03	3	3	0	3
TK1	TK1	0.31	0.31	-0.00	0.00	-1.11	2.36	1.39	3	3	0	3
WDR45B	WDR45B	5.32	5.32	-0.00	0.00	4.70	5.89	0.52	3	2	2	2
C7orf61	C7orf61	-0.63	-0.63	-0.00	0.00	-2.58	1.12	1.65	3	3	0	3
DYRK1A	DYRK1A	1.85	1.85	0.00	0.00	1.04	2.57	0.70	3	3	1	2
SP1	SP1	4.04	4.04	0.00	0.00	3.43	4.70	0.59	3	2	1	3
POLR2C	POLR2C	5.15	5.15	0.00	0.00	4.28	6.11	0.80	3	3	0	3
LCE1B	LCE1B	4.72	4.72	-0.00	0.00	1.02	8.85	3.69	3	3	0	3
FLNC	FLNC	-3.20	-3.20	-0.00	0.00	-4.90	0.00	1.31	3	3	0	3
LYRM4-AS1	LYRM4-AS1	-2.91	-2.91	-0.00	0.00	-4.01	0.00	0.74	3	3	1	2
AFG1L	AFG1L	-0.44	-0.44	0.00	0.00	-1.20	0.28	0.64	3	3	1	2
LCE1D	LCE1D	2.61	2.61	0.00	0.00	-4.23	8.26	5.44	3	3	0	3
MYO3B	MYO3B	-1.29	-1.29	-0.00	0.00	-2.43	0.05	0.96	3	2	1	3
SREBF2	SREBF2	4.37	4.37	0.00	0.00	3.67	5.03	0.56	3	2	2	2
CUEDC1	CUEDC1	0.87	0.87	0.00	0.00	0.12	1.65	0.62	3	2	2	2
WAKMAR2	WAKMAR2	1.27	1.27	-0.00	0.00	0.13	2.59	1.04	3	3	0	3
ZNF747	ZNF747	1.12	1.12	0.00	0.00	0.33	1.91	0.70	3	3	0	3
RHBDL2	RHBDL2	3.54	3.54	0.00	0.00	2.12	4.96	1.33	3	3	0	3
ZNF8-ERVK3-1	ZNF8-ERVK3-1	-1.26	-1.26	0.00	0.00	-2.47	0.03	0.99	3	3	0	3
RMDN3	RMDN3	4.00	4.00	0.00	0.00	2.94	5.24	1.05	3	3	0	3
